股票代號,股票名稱,投資比例(%),持有股數
2330,台積電,7.52,1761000.0
2383,台光電,5.08,536000.0
6669,緯穎,4.99,465000.0
3037,欣興,3.95,2302000.0
3443,創意,3.69,360000.0
2059,川湖,3.62,358000.0
3661,世芯-KY,3.61,393000.0
8299,群聯,3.58,711000.0
2345,智邦,3.35,716000.0
8996,高力,3.33,1689000.0
