股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.7706,1794000
2454,聯發科技,7.6834,736000
3105,穩懋,5.661,5709000
6139,亞翔,5.4989,3697000
2059,川湖科技,4.3666,179000
6669,緯穎科技服務,4.2455,1016225
6531,愛普科技,4.0033,2041000
2360,致茂電子,3.6946,815000
3491,昇達科,3.6244,1180000
6223,旺矽科技,3.2195,301000
3008,大立光,3.0962,251000
2383,台光電,3.0823,309000
4958,臻鼎-KY,2.9661,3158000
3017,奇鋐科技,2.6122,372000
6488,環球晶,2.0261,1082000
2345,智邦科技,2.025,541000
2301,光寶科技,1.8231,3216000
2455,全新,1.6732,1529000
2303,聯電,1.5562,5116000
5274,信驊科技,1.4065,35900
2395,研華,1.3748,964000
3231,緯創資通,1.3258,3638000
6214,精誠,1.2937,3438000
5483,中美晶,1.2715,3415000
2376,技嘉,1.2403,1737000
6274,台燿,1.2343,418000
3711,日月光投資控股,1.2095,876000
3265,台星科股份有限公司,1.2091,3345000
5425,台半,1.1913,6382000
8996,高力熱處理工業,1.1544,382000
2428,興勤電子工業,1.1423,2268000
3583,辛耘,1.0892,790000
6239,力成科技,1.0828,1910000
3090,日電貿,1.069,3280000
2467,志聖,1.0449,1000000
2478,大毅,1.0266,4331000
2377,微星,1.0007,3344000
6472,保瑞,0.8592,1032000
5536,聖暉*,0.8106,455000
2486,一詮精密,0.7427,1607000
3529,力旺電子,0.5933,93000
6213,聯茂,0.4466,380000
6672,騰輝電子-KY,0.3513,527000
6196,帆宣,0.3392,304000
8070,長華*,0.3153,3212000
2476,鉅祥,0.3099,1281000
2885,元大金,0.3025,2213556
3617,碩天,0.3003,627000
6640,均華,0.2852,143000
6446,藥華醫藥,0.0958,42000
6177,達麗,0.0177,194350
3443,創意,0.0168,1000
4441,振大環球,0.0013,4000
8358,金居,0.001,1000
1519,華城電機,0.0009,660
2886,兆豐金,0.0,1000
2881,富邦金融控股,0.0,250
