股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.7426,1794000
2454,聯發科技,7.2458,736000
3105,穩懋,5.5026,5709000
6139,亞翔,5.2499,3721000
6669,緯穎科技服務,4.8003,1136225
2059,川湖科技,4.5274,180000
2360,致茂電子,3.8269,820000
6531,愛普科技,3.802,2041000
3491,昇達科,3.5244,1180000
6223,旺矽科技,3.3149,307000
3008,大立光,3.1692,252000
2383,台光電,2.9914,311000
4958,臻鼎-KY,2.9166,3158000
3017,奇鋐科技,2.4963,372000
2345,智邦科技,2.2453,621000
2395,研華,2.0171,1454000
6488,環球晶,1.9922,1089000
2301,光寶科技,1.8311,3230000
2455,全新,1.7275,1537000
2303,聯電,1.5872,5145000
5274,信驊科技,1.3982,35900
3231,緯創資通,1.3413,3660000
6214,精誠,1.302,3460000
2376,技嘉,1.2647,1749000
5483,中美晶,1.2595,3437000
3265,台星科股份有限公司,1.1982,3369000
6274,台燿,1.1871,421000
3711,日月光投資控股,1.1803,906000
5425,台半,1.1739,6403000
2428,興勤電子工業,1.1606,2285000
8996,高力熱處理工業,1.1297,382000
6239,力成科技,1.0978,1910000
3583,辛耘,1.0897,790000
3090,日電貿,1.0673,3302000
2467,志聖,1.0336,1000000
2478,大毅,1.0281,4360000
2377,微星,1.0137,3372000
6472,保瑞,0.8527,1032000
5536,聖暉*,0.7733,455000
2486,一詮精密,0.7405,1607000
3529,力旺電子,0.5171,93000
6213,聯茂,0.4047,380000
6672,騰輝電子-KY,0.3228,530000
6196,帆宣,0.3195,304000
8070,長華*,0.3149,3212000
2476,鉅祥,0.3133,1281000
6640,均華,0.3119,143000
3617,碩天,0.3067,627000
2885,元大金,0.3062,2213556
6446,藥華醫藥,0.0949,42000
6177,達麗,0.0181,194350
3443,創意,0.0149,1000
4441,振大環球,0.0013,4000
1519,華城電機,0.0009,660
8358,金居,0.0009,1000
2886,兆豐金,0.0001,1000
2881,富邦金融控股,0.0,250
