股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.8137,1967000
5536,聖暉*,8.037,3754000
2454,聯發科技,7.0633,867000
6139,亞翔,4.5007,2940000
2360,致茂電子,3.9995,823000
3105,穩懋,3.7952,4143000
2345,智邦科技,3.7929,804000
3491,昇達科,3.5451,967000
6223,旺矽科技,3.3532,307000
6669,緯穎科技服務,3.1741,296000
2383,台光電,3.0542,330000
6147,頎邦,3.0263,5916000
4958,臻鼎-KY,3.005,3147000
2303,聯電,2.244,9007000
6285,啟碁科技,2.2289,4029000
3017,奇鋐科技,2.0048,407000
6257,矽格,1.9802,4687000
3264,欣銓科技,1.9516,4508000
2059,川湖科技,1.9485,183000
2472,立隆電子工業,1.9214,2790000
3583,辛耘,1.8435,1121000
6488,環球晶,1.7608,1146000
2467,志聖,1.6054,1461000
2377,微星,1.5248,5688000
1785,光洋科,1.4293,5527000
3008,大立光,1.4014,201000
6274,台燿,1.3421,440000
7769,鴻勁精密,1.2818,93000
8016,矽創,1.2713,2211000
3036,文曄,1.2303,2311000
2327,國巨*,1.199,823000
3702,大聯大,1.1757,5420000
3711,日月光投資控股,1.1019,1008000
2316,楠梓電,1.0675,3374000
6531,愛普科技,1.0601,554000
2368,金像電,0.9766,392000
6278,台表科,0.8611,2201000
8996,高力熱處理工業,0.8014,376000
2376,技嘉,0.7438,1064000
2351,順德,0.5128,1350000
6805,富世達,0.447,121000
2451,創見,0.3161,519000
5274,信驊科技,0.2984,9000
2885,元大金,0.2615,2114420
3376,新日興,0.1612,359000
6177,達麗,0.0167,194350
3443,創意,0.0083,1000
4441,振大環球,0.0016,4000
8046,南電,0.0016,1000
8358,金居,0.0011,1000
1519,華城電機,0.0009,600
3665,貿聯-KY,0.0005,136
3706,神達投資控股,0.0002,1400
2886,兆豐金,0.0,1000
2881,富邦金融控股,0.0,250
