股票代號,股票名稱,權重(%),持有股數
2383,台光電,4.48,89000
2330,台積電,4.42,221000
2059,川湖科技,3.75,32000
2886,兆豐金,3.64,9327000
3653,健策,3.49,74000
3711,日月光投資控股,3.26,656000
2892,第一金融控股,3.15,11226000
2454,聯發科技,2.99,96000
7769,鴻勁精密,2.72,50000
2880,華南金控,2.57,7875388
2308,台達電,2.38,162000
2408,南亞科技,2.08,479000
3081,聯亞,1.98,84700
2368,金像電,1.89,219000
2357,華碩,1.83,238000
6669,緯穎科技服務,1.81,34000
6805,富世達,1.79,115000
2345,智邦科技,1.79,101000
2887,台新新光金,1.63,5402360
9941,裕融企業,1.63,2270000
6223,旺矽科技,1.62,34000
3706,神達投資控股,1.6,2114000
2885,元大金,1.59,3043040
3037,欣興,1.56,163000
6515,穎崴科技,1.5,28000
2395,研華,1.42,251000
3017,奇鋐科技,1.41,56000
5534,長虹建設,1.41,2069000
2393,億光電子工業,1.35,2419000
2890,永豐金融,1.33,4017780
2727,王品餐飲,1.29,647000
3026,禾伸堂,1.27,213000
2360,致茂電子,1.26,70000
3665,貿聯-KY,1.23,65000
2382,廣達電腦,1.22,443500
6121,新 普,1.22,366000
5274,信驊科技,1.19,9000
2441,超豐,1.17,1219000
5439,高技,1.15,560000
5904,寶雅國際,1.13,1770000
2451,創見,1.09,457000
3702,大聯大,1.09,1245000
3293,鈊象電子,1.05,164000
4904,遠傳電信,1.05,1226000
4746,台耀化學,1.03,2276000
9945,潤泰創新國際,1.0,3964000
2884,玉山金融控股,1.0,3184000
6274,台燿,0.99,75000
9939,宏全國際,0.98,886000
6435,大中,0.93,437000
8210,勤誠興業,0.91,112000
6138,茂達電子,0.9,368000
5434,崇越,0.88,198000
3227,原相,0.77,460000
9958,世紀鋼鐵結構,0.75,886000
4551,智伸科,0.54,398000
3090,日電貿,0.53,363000
2618,長榮航,0.34,956000
