股票代號,股票名稱,投資比例(%),持有股數
2330,台積電,8.36,1722000.0
2383,台光電,6.18,623000.0
3037,欣興,5.63,2828000.0
2345,智邦,4.88,987000.0
6669,緯穎,4.36,390000.0
2454,聯發科,3.75,406000.0
6223,旺矽,3.71,330000.0
3017,奇鋐,3.52,639000.0
8996,高力,3.49,1630000.0
2059,川湖,3.26,315000.0
