股票代號,股票名稱,權重(%),持有股數
5536,聖暉*,9.2366,3734000
2330,台積電,9.0959,1967000
2454,聯發科技,6.8981,862000
6139,亞翔,5.1635,3067000
2345,智邦科技,3.9234,799000
6223,旺矽科技,3.7942,307000
4958,臻鼎-KY,3.503,3147000
2360,致茂電子,3.4487,823000
2383,台光電,3.3514,328000
3105,穩懋,3.193,4143000
2303,聯電,2.7965,8964000
6669,緯穎科技服務,2.7326,294000
2059,川湖科技,2.586,183000
6488,環球晶,2.3254,1140000
3491,昇達科,2.2492,967000
6257,矽格,2.1062,4657000
3264,欣銓科技,1.982,4628000
3017,奇鋐科技,1.9684,407000
3583,辛耘,1.8594,1113000
2472,立隆電子工業,1.8484,2356000
2327,國巨*,1.7866,849000
2467,志聖,1.7291,1450000
3008,大立光,1.5986,200000
2377,微星,1.521,5663000
1785,光洋科,1.4393,5491000
8016,矽創,1.3755,2198000
6274,台燿,1.3695,439000
2316,楠梓電,1.3582,3375000
3711,日月光投資控股,1.3003,1002000
6531,愛普科技,1.2311,694000
7769,鴻勁精密,1.182,92000
3702,大聯大,1.0924,5380000
8996,高力熱處理工業,1.0793,376000
6147,頎邦,0.9298,2300000
3036,文曄,0.8919,2290000
2368,金像電,0.876,389000
6278,台表科,0.8345,2184000
2376,技嘉,0.6604,1060000
6239,力成科技,0.4335,700000
6805,富世達,0.3797,121000
2351,順德,0.3414,900000
5274,信驊科技,0.2848,9000
2885,元大金,0.2576,2114420
2451,創見,0.2399,519000
6187,萬潤,0.1789,91000
3376,新日興,0.1292,359000
6177,達麗,0.0165,194350
3443,創意,0.0093,1000
8046,南電,0.0021,1000
4441,振大環球,0.0014,4000
8358,金居,0.001,1000
1519,華城電機,0.0008,600
3706,神達投資控股,0.0002,1400
2886,兆豐金,0.0,1000
2881,富邦金融控股,0.0,250
