股票代號,股票名稱,權重(%),持有股數
2330,台積電,6.04,308000
2059,川湖科技,4.38,69000
2383,台光電,3.8,99000
2454,聯發科技,3.71,129000
2308,台達電,3.22,237000
3711,日月光投資控股,3.2,712000
7769,鴻勁精密,3.1,62000
3653,健策,2.65,95000
2368,金像電,1.79,280000
6223,旺矽科技,1.79,42000
2345,智邦科技,1.77,103000
2887,台新新光金,1.74,5894360
2408,南亞科技,1.71,587000
3081,聯亞,1.7,128700
6515,穎崴科技,1.69,36000
2886,兆豐金,1.67,3649000
2885,元大金,1.64,2926000
2357,華碩,1.59,242000
2360,致茂電子,1.49,88000
6669,緯穎科技服務,1.48,34000
5534,長虹建設,1.44,2069000
2890,永豐金融,1.39,4017780
9938,台灣百和工業,1.38,3414000
9941,裕融企業,1.35,1866000
2727,王品餐飲,1.33,647000
2393,億光電子工業,1.32,2419000
5274,信驊科技,1.29,11000
2892,第一金融控股,1.24,3940000
3037,欣興,1.24,195000
2204,中華,1.23,2641000
2395,研華,1.22,251000
2880,華南金控,1.16,3050800
4904,遠傳電信,1.15,1226000
5904,寶雅國際,1.13,177000
6121,新 普,1.13,366000
3665,貿聯-KY,1.1,65000
2451,創見,1.1,457000
2382,廣達電腦,1.1,443500
3293,鈊象電子,1.09,164000
2884,玉山金融控股,1.07,3184000
3017,奇鋐科技,1.05,56000
3706,神達投資控股,1.04,1387000
9939,宏全國際,1.02,886000
3702,大聯大,1.01,1079000
4746,台耀化學,1.0,2276000
6274,台燿,0.98,109000
6805,富世達,0.97,89000
8210,勤誠興業,0.95,112000
9945,潤泰創新國際,0.94,3964000
5439,高技,0.92,560000
5434,崇越,0.84,198000
6138,茂達電子,0.84,368000
6435,大中,0.81,437000
3026,禾伸堂,0.81,213000
9958,世紀鋼鐵結構,0.8,886000
3227,原相,0.74,460000
2441,超豐,0.66,799000
9802,鈺齊國際,0.66,1040000
6670,復盛應用科技,0.54,234000
4551,智伸科,0.53,398000
6782,視陽,0.49,308000
6768,志強國際企業,0.45,738000
3090,日電貿,0.37,363000
2618,長榮航,0.35,956000
9907,統一實,0.3,2221000
