股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
5536,聖暉*,3783000,3792000,9000,8.7018,8.6488,-0.053,增加
6139,亞翔,3219000,3220000,1000,5.1061,5.0939,-0.0122,增加
6669,緯穎科技服務,355000,400000,45000,4.2455,4.7773,0.5318,增加
2345,智邦科技,814000,816000,2000,3.7956,3.7406,-0.055,增加
2303,聯電,9087000,9112000,25000,2.3834,2.3239,-0.0595,增加
3008,大立光,244000,245000,1000,2.0774,2.1471,0.0697,增加
6257,矽格,4729000,4743000,14000,2.1214,2.0783,-0.0431,增加
6531,愛普科技,1131000,1133000,2000,1.8199,1.7719,-0.048,增加
3583,辛耘,1133000,1137000,4000,1.7665,1.7552,-0.0113,增加
2467,志聖,1474000,1479000,5000,1.6323,1.6883,0.056,增加
3702,大聯大,5579000,5594000,15000,1.3471,1.3827,0.0356,增加
8016,矽創,2233000,2239000,6000,1.3643,1.376,0.0117,增加
3711,日月光投資控股,1013000,1016000,3000,1.2821,1.2648,-0.0173,增加
6274,台燿,448000,449000,1000,1.1704,1.1401,-0.0303,增加
2316,楠梓電,3460000,3470000,10000,1.1164,1.1111,-0.0053,增加
1785,光洋科,4480000,4500000,20000,0.9978,1.0213,0.0235,增加
3036,文曄,2344000,2353000,9000,0.9929,1.0072,0.0143,增加
2376,技嘉,1066000,1067000,1000,0.7755,0.784,0.0085,增加
6278,台表科,2250000,2259000,9000,0.7353,0.7284,-0.0069,增加
2330,台積電,1967000,1967000,0,9.6224,10.0777,0.4553,權重增加
3491,昇達科,988000,988000,0,2.3754,2.4199,0.0445,權重增加
3017,奇鋐科技,407000,407000,0,2.0333,2.0486,0.0153,權重增加
2377,微星,5731000,5731000,0,1.7477,1.79,0.0423,權重增加
7769,鴻勁精密,93000,93000,0,1.1828,1.2016,0.0188,權重增加
2451,創見,530000,530000,0,0.3,0.3066,0.0066,權重增加
2885,元大金,2128420,2128420,0,0.2866,0.3037,0.0171,權重增加
6187,萬潤,91000,91000,0,0.196,0.1967,0.0007,權重增加
3231,緯創資通,300000,300000,0,0.1105,0.1146,0.0041,權重增加
6177,達麗,194350,194350,0,0.0193,0.0207,0.0014,權重增加
4441,振大環球,4000,4000,0,0.0014,0.0015,0.0001,權重增加
2454,聯發科技,871000,871000,0,6.6723,6.4882,-0.1841,權重減少
2360,致茂電子,837000,837000,0,3.6589,3.6488,-0.0101,權重減少
6223,旺矽科技,307000,307000,0,3.6555,3.5631,-0.0924,權重減少
2383,台光電,333000,333000,0,3.3377,3.2999,-0.0378,權重減少
2059,川湖科技,185000,185000,0,3.1867,3.097,-0.0897,權重減少
3105,穩懋,4226000,4226000,0,3.1229,3.0672,-0.0557,權重減少
4958,臻鼎-KY,3178000,3178000,0,3.1126,3.0529,-0.0597,權重減少
6488,環球晶,1148000,1148000,0,2.5451,2.4739,-0.0712,權重減少
3264,欣銓科技,4780000,4780000,0,2.0497,1.9924,-0.0573,權重減少
2472,立隆電子工業,2383000,2383000,0,1.2922,1.2583,-0.0339,權重減少
2327,國巨*,844000,844000,0,1.098,1.0677,-0.0303,權重減少
5274,信驊科技,30900,30900,0,0.9452,0.9186,-0.0266,權重減少
8996,高力熱處理工業,382000,382000,0,0.7912,0.7777,-0.0135,權重減少
2351,順德,1733000,1733000,0,0.579,0.5627,-0.0163,權重減少
3529,力旺電子,93000,93000,0,0.4704,0.4597,-0.0107,權重減少
6239,力成科技,700000,700000,0,0.4065,0.3956,-0.0109,權重減少
3443,創意,1000,1000,0,0.0084,0.0082,-0.0002,權重減少
6831,邁科科技,4000,4000,0,0.0052,0.005,-0.0002,權重減少
2368,金像電,2000,2000,0,0.0037,0.0036,-0.0001,權重減少
8046,南電,1000,1000,0,0.0022,0.0021,-0.0001,權重減少
1519,華城電機,600,600,0,0.0009,0.0009,0.0,無變化
8358,金居,1000,1000,0,0.0007,0.0007,0.0,無變化
3706,神達投資控股,1400,1400,0,0.0002,0.0002,0.0,無變化
2886,兆豐金,1000,1000,0,0.0001,0.0001,0.0,無變化
2881,富邦金融控股,250,250,0,0.0,0.0,0.0,無變化
