股票代號,股票名稱,權重(%),持有股數
2330,台積電,5.96,279000
2454,聯發科技,4.56,103000
3653,健策,4.22,77000
2059,川湖科技,4.13,39000
2383,台光電,3.99,93000
6669,緯穎科技服務,3.24,180225
3037,欣興,3.09,312000
7769,鴻勁精密,3.06,60000
2308,台達電,3.0,185000
3081,聯亞,2.33,101700
3702,大聯大,2.33,2393000
6223,旺矽科技,2.3,48000
2368,金像電,2.28,234000
2408,南亞科技,2.11,479000
6515,穎崴科技,2.1,41000
2382,廣達電腦,2.05,702500
3017,奇鋐科技,1.99,67000
2357,華碩,1.95,238000
3706,神達投資控股,1.8,2674400
9941,裕融企業,1.69,2487480
3008,大立光,1.64,31000
2345,智邦科技,1.63,101000
3026,禾伸堂,1.61,246000
5274,信驊科技,1.56,9000
2441,超豐,1.45,1360000
2360,致茂電子,1.39,70000
5534,長虹建設,1.36,2150000
2887,台新新光金,1.34,3664360
3665,貿聯-KY,1.3,65000
6274,台燿,1.3,104000
3293,鈊象電子,1.28,206000
2892,第一金融控股,1.24,3651000
2884,玉山金融控股,1.24,3184000
2885,元大金,1.16,1958040
2886,兆豐金,1.15,2700000
2880,華南金控,1.15,2936388
2451,創見,1.1,454000
2890,永豐金融,1.05,2734780
6121,新 普,1.02,316000
2618,長榮航,1.01,2764000
3227,原相,0.95,600000
6805,富世達,0.93,42000
4904,遠傳電信,0.91,1008000
4746,台耀化學,0.86,2076000
3090,日電貿,0.84,599000
6138,茂達電子,0.82,351000
5439,高技,0.79,364000
5904,寶雅國際,0.78,1285000
3529,力旺電子,0.76,27000
5434,崇越,0.74,160000
9958,世紀鋼鐵結構,0.68,860000
4551,智伸科,0.57,405000
2393,億光電子工業,0.52,978000
2727,王品餐飲,0.48,246000
2395,研華,0.37,62000
