股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.59,484000
2454,聯發科技,4.73,151000
2059,川湖科技,4.65,82000
2308,台達電,4.14,292000
2383,台光電,4.03,99000
7769,鴻勁精密,3.14,62000
2618,長榮航,2.54,8019000
2368,金像電,2.49,280000
6515,穎崴科技,2.41,36000
3653,健策,2.38,95000
2408,南亞科技,2.31,789000
6223,旺矽科技,2.19,42000
2345,智邦科技,2.04,103000
2360,致茂電子,1.94,122000
3711,日月光投資控股,1.9,362000
3081,聯亞,1.64,117000
3017,奇鋐科技,1.46,74000
3665,貿聯-KY,1.43,97000
4915,致伸科技,1.37,2846000
6274,台燿,1.33,109000
6121,新 普,1.3,433000
8299,群聯電子,1.29,80000
5274,信驊科技,1.28,10000
6669,緯穎科技服務,1.27,34000
3592,瑞鼎科技,1.22,617000
2382,廣達電腦,1.18,443500
2393,億光電子工業,1.18,2419000
5534,長虹建設,1.17,2069000
2727,王品餐飲,1.16,647000
6670,復盛應用科技,1.14,624000
2347,聯強,1.12,1668000
9938,台灣百和工業,1.1,3414000
9941,裕融企業,1.09,1866000
6805,富世達,1.07,89000
2204,中華,1.07,2641000
8210,勤誠興業,1.06,112000
8112,至上電子,1.02,1591000
2357,華碩,0.98,204000
3045,台灣大哥,0.95,1117000
3293,鈊象電子,0.95,164000
9907,統一實,0.94,8575000
2886,兆豐金,0.93,2819000
1319,東陽,0.93,1704000
2892,第一金融控股,0.91,3940000
4904,遠傳電信,0.91,1226000
2317,鴻海精密工業,0.9,522000
5904,寶雅國際,0.89,177000
4746,台耀化學,0.88,2276000
2451,創見,0.85,457000
3702,大聯大,0.84,1079000
6138,茂達電子,0.83,275000
3090,日電貿,0.81,363000
3227,原相,0.78,460000
2884,玉山金融控股,0.77,3184000
6768,志強國際企業,0.77,1471000
9945,潤泰創新國際,0.76,3964000
9939,宏全國際,0.75,886000
9802,鈺齊國際,0.67,1285000
3706,神達投資控股,0.57,848000
9958,世紀鋼鐵結構,0.53,626000
6782,視陽,0.44,308000
