股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.5284,1794000
2454,聯發科技,6.7667,872000
6669,緯穎科技服務,6.5196,510000
6139,亞翔,6.287,4025000
2059,川湖科技,5.31,185000
5536,聖暉*,5.0572,2848000
2383,台光電,4.0528,327000
2360,致茂電子,3.8536,837000
2345,智邦科技,3.6309,817000
3105,穩懋,3.5973,4809000
6223,旺矽科技,3.2316,307000
4958,臻鼎-KY,3.0088,3178000
3008,大立光,2.6204,248000
3017,奇鋐科技,2.4976,412000
3491,昇達科,2.4967,1000000
6531,愛普科技,2.4822,1440000
6488,環球晶,2.4009,1134000
2303,聯電,2.1651,9109000
3264,欣銓科技,2.0097,4780000
2467,志聖,1.6954,1505000
2377,微星,1.6785,5678000
3583,辛耘,1.6237,1158000
6274,台燿,1.3887,450000
6257,矽格,1.2871,3230000
3711,日月光投資控股,1.2156,1016000
5274,信驊科技,1.1548,33900
8996,高力熱處理工業,0.8965,382000
8016,矽創,0.8749,1521000
3702,大聯大,0.8092,3804000
7769,鴻勁精密,0.808,62000
2316,楠梓電,0.7387,2326000
2376,技嘉,0.6561,944000
3036,文曄,0.65,1611000
1785,光洋科,0.5866,2937000
6278,台表科,0.5661,1648000
2351,順德,0.5456,1552000
2327,國巨*,0.5361,466000
2301,光寶科技,0.4801,879000
3231,緯創資通,0.4696,1299000
2395,研華,0.4665,344000
2472,立隆電子工業,0.4655,1020000
3265,台星科股份有限公司,0.4638,1358000
6214,精誠,0.4636,1319000
2455,全新,0.4628,555000
5483,中美晶,0.4589,1242000
3529,力旺電子,0.4346,93000
6831,邁科科技,0.3924,300000
6239,力成科技,0.3765,710000
2885,元大金,0.2829,2213556
8070,長華*,0.2254,2075000
2451,創見,0.1951,349000
6446,藥華醫藥,0.1174,42000
6672,騰輝電子-KY,0.1167,203000
5425,台半,0.1167,639000
6213,聯茂,0.1159,119000
2476,鉅祥,0.1148,481000
2428,興勤電子工業,0.1137,226000
6196,帆宣,0.1135,113000
3617,碩天,0.1127,221000
2478,大毅,0.1125,460000
3090,日電貿,0.1116,346000
6177,達麗,0.019,194350
3443,創意,0.011,1000
8046,南電,0.0024,1000
2368,金像電,0.0021,1000
4441,振大環球,0.0015,4000
1519,華城電機,0.0009,660
8358,金居,0.0008,1000
3706,神達投資控股,0.0002,1400
2886,兆豐金,0.0,1000
2881,富邦金融控股,0.0,250
