股票代號,股票名稱,權重(%),持有股數
2330,台積電,9.9,11884000
2383,台光電,9.85,4843000
3037,欣興,8.12,20300000
2454,聯發科技,7.01,5148000
3017,奇鋐科技,6.51,5979000
6669,緯穎科技服務,5.21,2226000
3653,健策,4.75,2407000
2327,國巨*,4.7,25387000
2345,智邦科技,4.65,6564000
6223,旺矽科技,4.32,2486000
2308,台達電,4.25,7040000
3711,日月光投資控股,3.98,19479000
8046,南電,3.92,9624000
2303,聯電,3.81,89518000
3665,貿聯-KY,3.23,4671848
6274,台燿,2.9,5498000
5274,信驊科技,2.08,383900
6805,富世達,1.58,2264000
2449,京元電子,0.95,11275450
8210,勤誠興業,0.83,2477000
2368,金像電,0.7,1957000
3443,創意,0.69,325000
8996,高力熱處理工業,0.54,1301000
4979,華星光,0.5,2424000
3264,欣銓科技,0.44,5917000
6510,精測,0.43,477000
4958,臻鼎-KY,0.26,1645000
6278,台表科,0.22,3249000
6187,萬潤,0.22,483000
6271,同欣電,0.16,2223000
3376,新日興,0.12,1741000
6191,精成科,0.11,3988000
4966,譜瑞-KY,0.03,140000
2002,中鋼,0.03,5163000
8358,金居,0.0,1000
3661,世芯-KY,0.0,1000
2439,美律,0.0,1000
1590,亞德客-KY,0.0,1000
3008,大立光,0.0,1000
2382,廣達電腦,0.0,1000
2408,南亞科技,0.0,1000
2637,慧洋-KY,0.0,1000
6515,穎崴科技,0.0,1000
2360,致茂電子,0.0,1000
6488,環球晶,0.0,1000
2313,華通,0.0,1000
8150,南茂科技,0.0,1000
2317,鴻海精密工業,0.0,1000
5347,世界先進,0.0,1000
2481,強茂,0.0,5000
