股票代號,股票名稱_今日,投資比例(%)_今日,持有股數_今日,股票名稱_昨日,投資比例(%)_昨日,持有股數_昨日,股數變化,變化
6669,緯穎,4.78,2344000.0,緯穎,4.55,2294000.0,50000.0,加碼
