股票代號,股票名稱,權重(%),持有股數
2330,台積電,9.611,1967000
5536,聖暉*,8.6961,3729000
2454,聯發科技,6.3626,861000
6139,亞翔,5.1645,3067000
4958,臻鼎-KY,3.9966,3147000
6223,旺矽科技,3.9298,307000
2345,智邦科技,3.6735,798000
6488,環球晶,3.4779,1137000
2383,台光電,3.2813,327000
3105,穩懋,3.1661,4143000
2360,致茂電子,3.0242,823000
2059,川湖科技,2.954,183000
6669,緯穎科技服務,2.9512,298000
2303,聯電,2.7292,8952000
3491,昇達科,2.3331,967000
6257,矽格,2.111,4647000
3264,欣銓科技,2.0323,4628000
3017,奇鋐科技,1.7421,407000
3008,大立光,1.7308,201000
3583,辛耘,1.7182,1111000
2377,微星,1.6775,5652000
2467,志聖,1.5648,1446000
2472,立隆電子工業,1.5179,2342000
8016,矽創,1.3704,2193000
2327,國巨*,1.3257,844000
3702,大聯大,1.3205,5473000
3711,日月光投資控股,1.2942,1000000
2316,楠梓電,1.2586,3388000
6274,台燿,1.2336,438000
6531,愛普科技,1.2057,696000
7769,鴻勁精密,1.1749,91000
1785,光洋科,1.0537,4349000
3036,文曄,0.938,2283000
8996,高力熱處理工業,0.892,376000
6147,頎邦,0.8637,2300000
2368,金像電,0.7951,388000
6278,台表科,0.7589,2179000
2376,技嘉,0.7134,1058000
2351,順德,0.6699,1706000
6239,力成科技,0.4296,700000
2885,元大金,0.2847,2114420
5274,信驊科技,0.2595,9900
2451,創見,0.2504,519000
6187,萬潤,0.1809,91000
3376,新日興,0.1431,359000
6177,達麗,0.018,194350
3443,創意,0.0081,1000
8046,南電,0.0026,1000
4441,振大環球,0.0014,4000
8358,金居,0.0009,1000
1519,華城電機,0.0008,600
3706,神達投資控股,0.0002,1400
2886,兆豐金,0.0,1000
2881,富邦金融控股,0.0,250
