股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.611,1706000
2383,台光電,5.8697,563000
2345,智邦科技,5.192,977000
3037,欣興,4.1756,2097000
6223,旺矽科技,4.011,326000
8996,高力熱處理工業,3.9136,1630000
6669,緯穎科技服務,3.8534,319000
2454,聯發科技,3.7259,406000
3017,奇鋐科技,3.518,634000
2059,川湖科技,3.5143,293000
3665,貿聯-KY,3.0613,652000
6584,南俊國際,3.0575,2204000
3443,創意,2.9271,311000
2368,金像電,2.6521,945000
6515,穎崴科技,2.6072,145000
2327,國巨*,2.5701,1566000
3661,世芯-KY,2.396,262000
2455,全新,2.3443,2753000
8299,群聯電子,2.3268,445000
6187,萬潤,2.0796,870000
3105,穩懋,2.0111,1949000
3711,日月光投資控股,2.006,1629000
2308,台達電,1.6886,344000
3081,聯亞,1.5469,273000
6274,台燿,1.5153,441000
7769,鴻勁精密,1.4129,91000
8046,南電,1.2948,718000
7751,竑騰,1.2365,375000
2360,致茂電子,1.0948,200000
5274,信驊科技,1.0834,29000
3583,辛耘,1.0485,566000
3008,大立光,0.9817,125000
6510,精測,0.9085,129000
3653,健策,0.788,102000
3189,景碩科技,0.6686,440013
4991,環宇-KY,0.5499,394000
8021,尖點,0.4897,501000
6805,富世達,0.4536,109000
6139,亞翔,0.4311,250000
2337,旺宏,0.4299,1343000
5289,宜鼎國際,0.367,98000
7734,印能科技,0.3651,56000
3260,威剛科技,0.322,358000
3491,昇達科,0.0041,1000
