股票代號,股票名稱,權重(%),持有股數
5536,聖暉*,8.7297,3754000
2330,台積電,8.7144,1967000
2454,聯發科技,6.9968,867000
6139,亞翔,4.4495,2941000
3105,穩懋,4.0213,4143000
4958,臻鼎-KY,3.714,3147000
6223,旺矽科技,3.6203,307000
2345,智邦科技,3.5989,804000
2360,致茂電子,3.4948,823000
2383,台光電,3.3971,330000
6669,緯穎科技服務,2.7914,296000
3491,昇達科,2.7731,967000
2303,聯電,2.4091,9007000
6488,環球晶,2.3384,1146000
2059,川湖科技,2.3094,183000
6257,矽格,2.0247,4687000
3264,欣銓科技,1.978,4628000
3008,大立光,1.9195,201000
3583,辛耘,1.832,1121000
3017,奇鋐科技,1.7956,407000
2472,立隆電子工業,1.7514,2370000
2327,國巨*,1.6935,853000
2467,志聖,1.6087,1461000
1785,光洋科,1.5138,5527000
6274,台燿,1.4909,442000
2377,微星,1.4481,5688000
2316,楠梓電,1.2746,3374000
8016,矽創,1.2213,2211000
7769,鴻勁精密,1.1924,93000
3711,日月光投資控股,1.1358,1008000
3702,大聯大,1.1159,5420000
8996,高力熱處理工業,1.099,376000
6147,頎邦,1.0654,2300000
6531,愛普科技,1.0438,554000
6285,啟碁科技,1.0144,2014000
2368,金像電,0.9764,392000
3036,文曄,0.9452,2311000
6278,台表科,0.8274,2201000
2376,技嘉,0.6728,1064000
6239,力成科技,0.4677,700000
6805,富世達,0.3903,121000
2351,順德,0.3226,900000
5274,信驊科技,0.3136,9000
2451,創見,0.2971,519000
2885,元大金,0.2643,2114420
6187,萬潤,0.2065,91000
3376,新日興,0.1352,359000
6177,達麗,0.018,194350
3443,創意,0.0089,1000
8046,南電,0.0016,1000
4441,振大環球,0.0014,4000
8358,金居,0.0012,1000
1519,華城電機,0.0009,600
3706,神達投資控股,0.0002,1400
2886,兆豐金,0.0,1000
2881,富邦金融控股,0.0,250
