股票代號,股票名稱,權重(%),持有股數
2330,台積電,5.09,276000
2059,川湖科技,4.49,57000
2383,台光電,4.09,99000
2454,聯發科技,3.94,129000
3711,日月光投資控股,3.3,712000
2886,兆豐金,3.26,8326000
2308,台達電,3.1,237000
2892,第一金融控股,2.65,9596000
3653,健策,2.6,75000
7769,鴻勁精密,2.57,51000
2880,華南金控,2.33,6773800
2368,金像電,2.15,280000
2345,智邦科技,1.93,103000
6515,穎崴科技,1.9,36000
3081,聯亞,1.86,100700
2408,南亞科技,1.74,487000
6223,旺矽科技,1.67,34000
6669,緯穎科技服務,1.66,34000
2887,台新新光金,1.58,5894360
2357,華碩,1.54,242000
2885,元大金,1.53,2926000
3706,神達投資控股,1.53,2114000
3037,欣興,1.48,195000
5274,信驊科技,1.44,11000
6805,富世達,1.44,105000
9941,裕融企業,1.38,2169000
2360,致茂電子,1.35,88000
6274,台燿,1.3,109000
3017,奇鋐科技,1.28,56000
5534,長虹建設,1.25,2069000
2395,研華,1.22,251000
2890,永豐金融,1.21,4017780
3665,貿聯-KY,1.2,65000
2441,超豐,1.17,1219000
2393,億光電子工業,1.16,2419000
2727,王品餐飲,1.13,647000
6121,新 普,1.09,366000
8210,勤誠興業,1.08,112000
3702,大聯大,1.06,1079000
2451,創見,1.04,457000
2382,廣達電腦,1.04,443500
5439,高技,1.03,560000
3293,鈊象電子,1.0,164000
5904,寶雅國際,0.99,177000
9939,宏全國際,0.98,886000
3026,禾伸堂,0.98,213000
4904,遠傳電信,0.97,1226000
4746,台耀化學,0.94,2276000
2884,玉山金融控股,0.94,3184000
6435,大中,0.88,437000
6138,茂達電子,0.83,368000
9945,潤泰創新國際,0.81,3964000
5434,崇越,0.79,198000
9958,世紀鋼鐵結構,0.76,886000
3227,原相,0.73,460000
9938,台灣百和工業,0.55,1682000
4551,智伸科,0.53,398000
6782,視陽,0.44,277000
3090,日電貿,0.44,363000
2204,中華,0.39,990000
2618,長榮航,0.32,956000
9802,鈺齊國際,0.28,510000
6768,志強國際企業,0.18,351000
6670,復盛應用科技,0.13,61000
