股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
3037,欣興,2497000,2497000,0,5.8014,6.3067,0.5053,權重增加
3008,大立光,420000,420000,0,4.4102,4.802,0.3918,權重增加
2455,全新,2753000,2753000,0,2.3797,2.5888,0.2091,權重增加
1815,富喬工業,10877000,10877000,0,2.2669,2.367,0.1001,權重增加
3443,創意,160000,160000,0,1.9917,2.1107,0.119,權重增加
3189,景碩科技,840013,840013,0,1.6493,1.7143,0.065,權重增加
6669,緯穎科技服務,77000,77000,0,1.1286,1.1495,0.0209,權重增加
4958,臻鼎-KY,1000000,1000000,0,1.1149,1.1343,0.0194,權重增加
6805,富世達,109000,109000,0,0.4481,0.4731,0.025,權重增加
6139,亞翔,250000,250000,0,0.4544,0.4549,0.0005,權重增加
5289,宜鼎國際,98000,98000,0,0.3292,0.3381,0.0089,權重增加
3583,辛耘,147000,147000,0,0.238,0.2416,0.0036,權重增加
2330,台積電,1406000,1406000,0,7.6701,7.6096,-0.0605,權重減少
3017,奇鋐科技,1002000,1002000,0,7.3833,7.1178,-0.2655,權重減少
3665,貿聯-KY,1161000,1161000,0,5.8179,5.5898,-0.2281,權重減少
2345,智邦科技,1080000,1080000,0,5.658,5.5773,-0.0807,權重減少
8996,高力熱處理工業,1630000,1630000,0,4.7523,4.4661,-0.2862,權重減少
2454,聯發科技,406000,406000,0,3.8933,3.708,-0.1853,權重減少
6223,旺矽科技,263000,263000,0,3.8579,3.4399,-0.418,權重減少
3231,緯創資通,7662000,7662000,0,3.377,3.2311,-0.1459,權重減少
6584,南俊國際,2231000,2231000,0,3.0744,2.9985,-0.0759,權重減少
2308,台達電,632000,632000,0,2.7135,2.6865,-0.027,權重減少
8021,尖點,2682000,2682000,0,2.6513,2.5886,-0.0627,權重減少
1303,南亞,5445000,5445000,0,2.5735,2.4619,-0.1116,權重減少
3711,日月光投資控股,1629000,1629000,0,2.2856,2.2592,-0.0264,權重減少
3661,世芯-KY,215000,215000,0,2.0617,1.9684,-0.0933,權重減少
8046,南電,300000,300000,0,0.8917,0.8761,-0.0156,權重減少
6515,穎崴科技,42000,42000,0,0.6457,0.626,-0.0197,權重減少
2337,旺宏,1343000,1343000,0,0.419,0.3922,-0.0268,權重減少
7734,印能科技,56000,56000,0,0.3941,0.3876,-0.0065,權重減少
3260,威剛科技,358000,358000,0,0.3278,0.3229,-0.0049,權重減少
5347,世界先進,629000,629000,0,0.2299,0.2297,-0.0002,權重減少
3264,欣銓科技,72000,72000,0,0.0369,0.0355,-0.0014,權重減少
2059,川湖科技,293000,260000,-33000,8.3424,8.062,-0.2804,減少
2383,台光電,466000,465000,-1000,6.5438,6.6587,0.1149,減少
7751,竑騰,149000,25000,-124000,0.4904,0.0834,-0.407,減少
