股票代號,股票名稱,權重(%),持有股數
3017,奇鋐科技,7.7434,1001000
2059,川湖科技,7.6148,235000
2330,台積電,6.2205,1116000
2383,台光電,5.9173,465000
3665,貿聯-KY,5.8879,1161000
3037,欣興,5.644,2482000
2345,智邦科技,5.3714,1074000
3008,大立光,5.348,293000
8996,高力熱處理工業,4.8189,1630000
2455,全新,3.4872,2753000
6584,南俊國際,3.4308,2231000
1815,富喬工業,3.33,10877000
6223,旺矽科技,3.3133,268000
3231,緯創資通,3.1409,7245000
1303,南亞,3.0222,5445000
8021,尖點,2.877,2682000
8046,南電,2.7147,968000
3443,創意,2.2594,164000
3661,世芯-KY,2.1103,215000
3189,景碩科技,1.6707,844013
2308,台達電,1.5444,382000
2454,聯發科技,1.4486,145000
6669,緯穎科技服務,1.4009,229675
4958,臻鼎-KY,1.1848,1000000
3081,聯亞,0.4998,63000
2301,光寶科技,0.4851,659000
6213,聯茂,0.4672,373000
2357,華碩,0.4626,196000
5274,信驊科技,0.4556,11000
3653,健策,0.445,33000
2376,技嘉,0.4291,508000
6139,亞翔,0.4212,250000
6187,萬潤,0.4196,134000
3026,禾伸堂,0.4184,261000
8150,南茂科技,0.4125,1957000
6274,台燿,0.3723,113000
2404,漢唐,0.3713,155000
2360,致茂電子,0.3507,76000
5289,宜鼎國際,0.3317,99952
5347,世界先進,0.2197,629000
