股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
9945,潤泰創新國際,1665000,0,-1665000,0.41,0.0,-0.41,刪除
3706,神達投資控股,3428000,4379000,951000,2.69,3.46,0.77,增加
6669,緯穎科技服務,40000,45000,5000,2.34,2.78,0.44,增加
3037,欣興,227000,262000,35000,2.3,2.49,0.19,增加
2382,廣達電腦,598500,702500,104000,1.71,2.0,0.29,增加
9941,裕融企業,2371000,2472000,101000,1.77,1.84,0.07,增加
2330,台積電,279000,279000,0,5.78,5.79,0.01,權重增加
3653,健策,77000,77000,0,3.73,3.82,0.09,權重增加
2454,聯發科技,96000,96000,0,3.19,3.28,0.09,權重增加
2441,超豐,2890000,2890000,0,2.83,2.94,0.11,權重增加
7769,鴻勁精密,50000,50000,0,2.72,2.78,0.06,權重增加
2308,台達電,175000,175000,0,2.66,2.75,0.09,權重增加
2368,金像電,219000,219000,0,1.94,2.12,0.18,權重增加
2345,智邦科技,101000,101000,0,1.81,1.84,0.03,權重增加
6515,穎崴科技,33000,33000,0,1.73,1.77,0.04,權重增加
3026,禾伸堂,246000,246000,0,1.43,1.56,0.13,權重增加
2887,台新新光金,4752360,4752360,0,1.52,1.53,0.01,權重增加
2885,元大金,2615040,2615040,0,1.42,1.43,0.01,權重增加
3665,貿聯-KY,65000,65000,0,1.15,1.26,0.11,權重增加
2360,致茂電子,70000,70000,0,1.2,1.21,0.01,權重增加
5274,信驊科技,9000,9000,0,1.18,1.21,0.03,權重增加
2890,永豐金融,3202780,3202780,0,1.08,1.09,0.01,權重增加
2884,玉山金融控股,3184000,3184000,0,1.05,1.06,0.01,權重增加
3008,大立光,16000,16000,0,0.95,0.97,0.02,權重增加
6274,台燿,75000,75000,0,0.93,0.96,0.03,權重增加
8210,勤誠興業,78000,78000,0,0.64,0.66,0.02,權重增加
3090,日電貿,363000,363000,0,0.53,0.54,0.01,權重增加
3711,日月光投資控股,39000,39000,0,0.2,0.21,0.01,權重增加
3702,大聯大,5267000,5267000,0,4.59,4.52,-0.07,權重減少
2383,台光電,89000,89000,0,4.2,4.19,-0.01,權重減少
2059,川湖科技,32000,32000,0,3.94,3.92,-0.02,權重減少
3081,聯亞,84700,84700,0,2.45,2.4,-0.05,權重減少
2408,南亞科技,479000,479000,0,2.23,2.22,-0.01,權重減少
2357,華碩,238000,238000,0,1.98,1.97,-0.01,權重減少
6223,旺矽科技,40000,40000,0,1.75,1.72,-0.03,權重減少
5534,長虹建設,2382000,2382000,0,1.55,1.54,-0.01,權重減少
2395,研華,251000,251000,0,1.46,1.44,-0.02,權重減少
2451,創見,393000,393000,0,1.01,0.99,-0.02,權重減少
4746,台耀化學,2276000,2276000,0,0.97,0.96,-0.01,權重減少
4904,遠傳電信,650000,650000,0,0.57,0.56,-0.01,權重減少
9958,世紀鋼鐵結構,685000,685000,0,0.55,0.54,-0.01,權重減少
4551,智伸科,313000,313000,0,0.46,0.43,-0.03,權重減少
2618,長榮航,956000,956000,0,0.35,0.34,-0.01,權重減少
2886,兆豐金,4616000,3984000,-632000,1.83,1.65,-0.18,減少
2892,第一金融控股,5374000,4603000,-771000,1.54,1.36,-0.18,減少
2880,華南金控,4069388,3560388,-509000,1.38,1.23,-0.15,減少
6805,富世達,68000,58000,-10000,1.3,1.17,-0.13,減少
2727,王品餐飲,524000,472000,-52000,1.05,0.95,-0.1,減少
5439,高技,428000,238000,-190000,0.96,0.54,-0.42,減少
6435,大中,260000,130000,-130000,0.59,0.29,-0.3,減少
9939,宏全國際,496000,248000,-248000,0.57,0.28,-0.29,減少
3017,奇鋐科技,56000,56000,0,1.61,1.61,0.0,無變化
2393,億光電子工業,2056000,2056000,0,1.17,1.17,0.0,無變化
3293,鈊象電子,144000,144000,0,0.87,0.87,0.0,無變化
5434,崇越,160000,160000,0,0.73,0.73,0.0,無變化
6138,茂達電子,284000,284000,0,0.72,0.72,0.0,無變化
5904,寶雅國際,1077000,1077000,0,0.69,0.69,0.0,無變化
3227,原相,361000,361000,0,0.61,0.61,0.0,無變化
6121,新 普,146000,146000,0,0.51,0.51,0.0,無變化
