股票代號,股票名稱,權重(%),持有股數
2330,台積電,9.3611,1967000
5536,聖暉*,8.9828,3775000
2454,聯發科技,6.6343,869000
6139,亞翔,5.1865,3099000
2345,智邦科技,3.6792,812000
6223,旺矽科技,3.6526,307000
2360,致茂電子,3.5269,837000
4958,臻鼎-KY,3.5227,3178000
2383,台光電,3.374,332000
6669,緯穎科技服務,3.3046,303000
3105,穩懋,3.0084,4226000
2059,川湖科技,2.9806,185000
6488,環球晶,2.8178,1146000
3491,昇達科,2.5469,988000
2303,聯電,2.4986,9065000
6257,矽格,2.0905,4717000
3264,欣銓科技,2.0568,4780000
6531,愛普科技,2.0129,1118000
3008,大立光,1.9274,243000
3017,奇鋐科技,1.828,407000
2377,微星,1.7587,5722000
3583,辛耘,1.7186,1130000
2467,志聖,1.5915,1470000
2472,立隆電子工業,1.3349,2383000
8016,矽創,1.3232,2228000
3711,日月光投資控股,1.3151,1011000
3702,大聯大,1.3021,5565000
6274,台燿,1.201,447000
7769,鴻勁精密,1.1811,93000
2327,國巨*,1.1765,844000
2316,楠梓電,1.1051,3451000
1785,光洋科,0.9863,4461000
5274,信驊科技,0.9503,30900
3036,文曄,0.9148,2336000
6147,頎邦,0.9076,2409000
8996,高力熱處理工業,0.818,382000
6278,台表科,0.7424,2242000
2376,技嘉,0.7349,1065000
2351,順德,0.5759,1729000
3529,力旺電子,0.4794,93000
6239,力成科技,0.408,700000
2885,元大金,0.2663,2128420
2451,創見,0.2538,530000
6187,萬潤,0.1903,91000
6177,達麗,0.0186,194350
3443,創意,0.0086,1000
6831,邁科科技,0.005,4000
8046,南電,0.0025,1000
4441,振大環球,0.0013,4000
1519,華城電機,0.0008,600
8358,金居,0.0008,1000
3706,神達投資控股,0.0002,1400
2886,兆豐金,0.0,1000
2881,富邦金融控股,0.0,250
