股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
2344,華邦電子,185000,0,-185000,0.27,0.0,-0.27,刪除
2731,雄獅旅行社,65000,0,-65000,0.07,0.0,-0.07,刪除
3526,凡甲科技,65000,0,-65000,0.14,0.0,-0.14,刪除
4105,台灣東洋藥品工業,139000,0,-139000,0.08,0.0,-0.08,刪除
9910,豐泰,349000,0,-349000,0.18,0.0,-0.18,刪除
2454,聯發科技,91000,121000,30000,2.57,3.66,1.09,增加
2059,川湖科技,43000,65000,22000,2.21,3.41,1.2,增加
2886,兆豐金,1898000,2819000,921000,0.63,0.93,0.3,增加
2892,第一金融控股,2594000,3940000,1346000,0.62,0.92,0.3,增加
5904,寶雅國際,135000,177000,42000,0.62,0.84,0.22,增加
3702,大聯大,834000,1079000,245000,0.63,0.82,0.19,增加
9939,宏全國際,736000,886000,150000,0.68,0.81,0.13,增加
9945,潤泰創新國際,3172000,3964000,792000,0.62,0.76,0.14,增加
6138,茂達電子,216000,275000,59000,0.57,0.72,0.15,增加
2330,台積電,484000,484000,0,8.3,8.32,0.02,權重增加
2308,台達電,292000,292000,0,4.02,4.06,0.04,權重增加
2618,長榮航,8019000,8019000,0,2.55,2.57,0.02,權重增加
2368,金像電,280000,280000,0,2.34,2.4,0.06,權重增加
3653,健策,95000,95000,0,2.28,2.32,0.04,權重增加
3017,奇鋐科技,119000,119000,0,1.98,2.14,0.16,權重增加
2360,致茂電子,122000,122000,0,1.84,1.88,0.04,權重增加
2345,智邦科技,103000,103000,0,1.74,1.83,0.09,權重增加
3711,日月光投資控股,362000,362000,0,1.64,1.76,0.12,權重增加
2317,鴻海精密工業,860000,860000,0,1.53,1.54,0.01,權重增加
5274,信驊科技,13000,13000,0,1.43,1.53,0.1,權重增加
3090,日電貿,618000,618000,0,1.36,1.42,0.06,權重增加
8299,群聯電子,80000,80000,0,1.35,1.36,0.01,權重增加
6274,台燿,109000,109000,0,1.23,1.31,0.08,權重增加
3592,瑞鼎科技,617000,617000,0,1.2,1.23,0.03,權重增加
6670,復盛應用科技,624000,624000,0,1.13,1.14,0.01,權重增加
6805,富世達,89000,89000,0,1.05,1.07,0.02,權重增加
3293,鈊象電子,164000,164000,0,0.91,0.92,0.01,權重增加
4746,台耀化學,2276000,2276000,0,0.87,0.88,0.01,權重增加
9958,世紀鋼鐵結構,626000,626000,0,0.51,0.52,0.01,權重增加
2383,台光電,99000,99000,0,3.9,3.81,-0.09,權重減少
2357,華碩,590000,590000,0,3.0,2.95,-0.05,權重減少
7769,鴻勁精密,62000,62000,0,2.87,2.86,-0.01,權重減少
2408,南亞科技,789000,789000,0,2.59,2.55,-0.04,權重減少
6515,穎崴科技,36000,36000,0,2.09,2.08,-0.01,權重減少
6223,旺矽科技,42000,42000,0,1.84,1.82,-0.02,權重減少
3081,聯亞,117000,117000,0,1.72,1.69,-0.03,權重減少
6121,新 普,433000,433000,0,1.31,1.29,-0.02,權重減少
2382,廣達電腦,443500,443500,0,1.18,1.16,-0.02,權重減少
5534,長虹建設,2069000,2069000,0,1.17,1.16,-0.01,權重減少
2727,王品餐飲,647000,647000,0,1.17,1.14,-0.03,權重減少
6669,緯穎科技服務,34000,34000,0,1.13,1.12,-0.01,權重減少
2347,聯強,1668000,1668000,0,1.1,1.08,-0.02,權重減少
9938,台灣百和工業,3414000,3414000,0,1.1,1.08,-0.02,權重減少
9941,裕融企業,1866000,1866000,0,1.07,1.06,-0.01,權重減少
8112,至上電子,1591000,1591000,0,1.06,1.05,-0.01,權重減少
2204,中華,2641000,2641000,0,1.06,1.04,-0.02,權重減少
3045,台灣大哥,1117000,1117000,0,0.95,0.93,-0.02,權重減少
9907,統一實,8575000,8575000,0,0.94,0.93,-0.01,權重減少
4904,遠傳電信,1226000,1226000,0,0.94,0.92,-0.02,權重減少
2451,創見,457000,457000,0,0.91,0.87,-0.04,權重減少
2884,玉山金融控股,3184000,3184000,0,0.79,0.78,-0.01,權重減少
6768,志強國際企業,1471000,1471000,0,0.81,0.78,-0.03,權重減少
9802,鈺齊國際,1285000,1285000,0,0.68,0.67,-0.01,權重減少
4915,致伸科技,3320000,2846000,-474000,1.56,1.34,-0.22,減少
1319,東陽,2982000,2328000,-654000,1.64,1.29,-0.35,減少
8210,勤誠興業,148000,112000,-36000,1.3,1.03,-0.27,減少
8454,富邦媒體科技,408000,204000,-204000,0.9,0.43,-0.47,減少
3665,貿聯-KY,97000,97000,0,1.32,1.32,0.0,無變化
2393,億光電子工業,2419000,2419000,0,1.17,1.17,0.0,無變化
3227,原相,460000,460000,0,0.78,0.78,0.0,無變化
3706,神達投資控股,848000,848000,0,0.53,0.53,0.0,無變化
6782,視陽,308000,308000,0,0.43,0.43,0.0,無變化
