股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
5289,宜鼎國際,98000,99952,1952,0.3372,0.3404,0.0032,增加
3017,奇鋐科技,1001000,1001000,0,7.2453,7.6438,0.3985,權重增加
3037,欣興,2482000,2482000,0,6.6052,6.6959,0.0907,權重增加
3665,貿聯-KY,1161000,1161000,0,5.3403,5.4547,0.1144,權重增加
3008,大立光,343000,343000,0,4.9496,5.4227,0.4731,權重增加
2345,智邦科技,1074000,1074000,0,5.0634,5.1319,0.0685,權重增加
8996,高力熱處理工業,1630000,1630000,0,4.4687,4.8819,0.4132,權重增加
6584,南俊國際,2231000,2231000,0,3.0914,3.1624,0.071,權重增加
6223,旺矽科技,268000,268000,0,3.0987,3.1187,0.02,權重增加
1303,南亞,5445000,5445000,0,2.5858,2.8321,0.2463,權重增加
2455,全新,2753000,2753000,0,2.7031,2.7253,0.0222,權重增加
8021,尖點,2682000,2682000,0,2.575,2.5906,0.0156,權重增加
2308,台達電,632000,632000,0,2.5373,2.5575,0.0202,權重增加
3189,景碩科技,844013,844013,0,1.7058,1.7637,0.0579,權重增加
6669,緯穎科技服務,77000,77000,0,1.1985,1.1997,0.0012,權重增加
4958,臻鼎-KY,1000000,1000000,0,1.0392,1.0905,0.0513,權重增加
3711,日月光投資控股,716000,716000,0,0.9724,0.9903,0.0179,權重增加
8046,南電,300000,300000,0,0.8121,0.8882,0.0761,權重增加
3081,聯亞,63000,63000,0,0.4704,0.4854,0.015,權重增加
6187,萬潤,134000,134000,0,0.3996,0.438,0.0384,權重增加
3026,禾伸堂,261000,261000,0,0.3676,0.4027,0.0351,權重增加
2360,致茂電子,76000,76000,0,0.3452,0.3457,0.0005,權重增加
2059,川湖科技,260000,260000,0,8.655,8.5242,-0.1308,權重減少
2330,台積電,1306000,1306000,0,7.2358,7.196,-0.0398,權重減少
2383,台光電,465000,465000,0,6.2887,5.8471,-0.4416,權重減少
3231,緯創資通,7245000,7245000,0,3.025,2.9732,-0.0518,權重減少
1815,富喬工業,10877000,10877000,0,2.9445,2.8971,-0.0474,權重減少
2454,聯發科技,266000,266000,0,2.4074,2.3505,-0.0569,權重減少
3443,創意,164000,164000,0,2.3045,2.2197,-0.0848,權重減少
3661,世芯-KY,215000,215000,0,1.9532,1.9023,-0.0509,權重減少
6213,聯茂,373000,373000,0,0.4988,0.4801,-0.0187,權重減少
2301,光寶科技,659000,659000,0,0.4641,0.4535,-0.0106,權重減少
6139,亞翔,250000,250000,0,0.4588,0.4481,-0.0107,權重減少
2357,華碩,196000,196000,0,0.4366,0.4337,-0.0029,權重減少
3653,健策,33000,33000,0,0.4334,0.4259,-0.0075,權重減少
8150,南茂科技,1957000,1957000,0,0.409,0.404,-0.005,權重減少
2376,技嘉,508000,508000,0,0.4096,0.4006,-0.009,權重減少
5274,信驊科技,11000,11000,0,0.3959,0.3849,-0.011,權重減少
2404,漢唐,155000,155000,0,0.384,0.3809,-0.0031,權重減少
6274,台燿,113000,113000,0,0.3966,0.3733,-0.0233,權重減少
5347,世界先進,629000,629000,0,0.2193,0.2171,-0.0022,權重減少
