股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
9938,台灣百和工業,269000,0,-269000,0.09,0.0,-0.09,刪除
2880,華南金控,8658800,8745388,86588,2.96,2.71,-0.25,增加
2330,台積電,265000,265000,0,5.06,5.12,0.06,權重增加
2454,聯發科技,107000,107000,0,3.4,3.59,0.19,權重增加
2308,台達電,237000,237000,0,3.35,3.54,0.19,權重增加
3711,日月光投資控股,712000,712000,0,3.5,3.54,0.04,權重增加
2059,川湖科技,36000,36000,0,3.43,3.49,0.06,權重增加
2892,第一金融控股,12465000,12465000,0,3.27,3.28,0.01,權重增加
3653,健策,75000,75000,0,2.65,2.76,0.11,權重增加
7769,鴻勁精密,51000,51000,0,2.61,2.74,0.13,權重增加
2408,南亞科技,487000,487000,0,1.86,1.99,0.13,權重增加
2345,智邦科技,103000,103000,0,1.8,1.85,0.05,權重增加
2357,華碩,242000,242000,0,1.63,1.8,0.17,權重增加
2368,金像電,219000,219000,0,1.73,1.75,0.02,權重增加
2887,台新新光金,5894360,5894360,0,1.66,1.69,0.03,權重增加
6669,緯穎科技服務,34000,34000,0,1.62,1.64,0.02,權重增加
2885,元大金,2926000,2926000,0,1.59,1.62,0.03,權重增加
9941,裕融企業,2270000,2270000,0,1.54,1.55,0.01,權重增加
3017,奇鋐科技,56000,56000,0,1.29,1.42,0.13,權重增加
2395,研華,251000,251000,0,1.36,1.39,0.03,權重增加
5534,長虹建設,2069000,2069000,0,1.28,1.29,0.01,權重增加
2360,致茂電子,70000,70000,0,1.21,1.28,0.07,權重增加
2393,億光電子工業,2419000,2419000,0,1.21,1.25,0.04,權重增加
5274,信驊科技,9000,9000,0,1.24,1.25,0.01,權重增加
3702,大聯大,1245000,1245000,0,1.21,1.22,0.01,權重增加
3026,禾伸堂,213000,213000,0,1.15,1.17,0.02,權重增加
3665,貿聯-KY,65000,65000,0,1.11,1.14,0.03,權重增加
5439,高技,560000,560000,0,1.09,1.11,0.02,權重增加
2451,創見,457000,457000,0,1.06,1.09,0.03,權重增加
6435,大中,437000,437000,0,0.9,0.96,0.06,權重增加
9939,宏全國際,886000,886000,0,0.94,0.95,0.01,權重增加
2884,玉山金融控股,3184000,3184000,0,0.93,0.94,0.01,權重增加
6138,茂達電子,368000,368000,0,0.85,0.88,0.03,權重增加
4551,智伸科,398000,398000,0,0.54,0.55,0.01,權重增加
3090,日電貿,363000,363000,0,0.49,0.5,0.01,權重增加
2383,台光電,99000,99000,0,4.49,4.47,-0.02,權重減少
2886,兆豐金,10357000,10357000,0,3.99,3.77,-0.22,權重減少
3081,聯亞,84700,84700,0,1.82,1.79,-0.03,權重減少
6223,旺矽科技,34000,34000,0,1.77,1.75,-0.02,權重減少
6515,穎崴科技,28000,28000,0,1.59,1.5,-0.09,權重減少
2727,王品餐飲,647000,647000,0,1.2,1.18,-0.02,權重減少
3293,鈊象電子,164000,164000,0,1.01,0.99,-0.02,權重減少
4904,遠傳電信,1226000,1226000,0,0.98,0.97,-0.01,權重減少
4746,台耀化學,2276000,2276000,0,0.97,0.96,-0.01,權重減少
8210,勤誠興業,112000,112000,0,0.89,0.88,-0.01,權重減少
9958,世紀鋼鐵結構,886000,886000,0,0.75,0.73,-0.02,權重減少
2618,長榮航,956000,956000,0,0.32,0.31,-0.01,權重減少
6782,視陽,222000,155000,-67000,0.36,0.25,-0.11,減少
6805,富世達,115000,115000,0,1.67,1.67,0.0,無變化
3706,神達投資控股,2114000,2114000,0,1.54,1.54,0.0,無變化
3037,欣興,163000,163000,0,1.29,1.29,0.0,無變化
2890,永豐金融,4017780,4017780,0,1.27,1.27,0.0,無變化
6121,新 普,366000,366000,0,1.25,1.25,0.0,無變化
2441,超豐,1219000,1219000,0,1.21,1.21,0.0,無變化
5904,寶雅國際,1770000,1770000,0,1.15,1.15,0.0,無變化
2382,廣達電腦,443500,443500,0,1.14,1.14,0.0,無變化
6274,台燿,85000,85000,0,1.08,1.08,0.0,無變化
9945,潤泰創新國際,3964000,3964000,0,0.85,0.85,0.0,無變化
5434,崇越,198000,198000,0,0.83,0.83,0.0,無變化
3227,原相,460000,460000,0,0.74,0.74,0.0,無變化
