股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.2727,1406000
2383,台光電,7.0868,563000
3017,奇鋐科技,5.9612,1009000
2059,川湖科技,5.8361,293000
2345,智邦科技,5.7839,977000
8996,高力熱處理工業,5.2474,1630000
6223,旺矽科技,4.9604,326000
3665,貿聯-KY,4.5597,955000
3037,欣興,4.2477,2097000
2454,聯發科技,3.9455,406000
3008,大立光,3.9398,420000
6584,南俊國際,3.5668,2231000
2327,國巨*,3.4175,1566000
3443,創意,3.3598,311000
6187,萬潤,2.8654,1220000
2303,聯電,2.6164,7000000
3711,日月光投資控股,2.5572,1629000
6515,穎崴科技,2.3222,120000
8299,群聯電子,2.3017,445000
2455,全新,2.1144,2753000
3661,世芯-KY,2.0919,215000
8021,尖點,1.8025,1501000
6182,合晶,1.5788,4500000
7751,竑騰,1.2244,372000
6488,環球晶,1.1448,394000
3583,辛耘,1.1028,566000
3189,景碩科技,0.7289,440013
6139,亞翔,0.5323,250000
2337,旺宏,0.4501,1343000
3363,上詮,0.4246,300000
6805,富世達,0.3916,109000
5289,宜鼎國際,0.3757,98000
7734,印能科技,0.374,56000
3260,威剛科技,0.3487,358000
3264,欣銓科技,0.0401,72000
3491,昇達科,0.0028,1000
