股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
2204,中華,297000,0,-297000,0.12,0.0,-0.12,刪除
2886,兆豐金,9222000,10357000,1135000,3.7,4.1,0.4,增加
2892,第一金融控股,10857000,12465000,1608000,3.04,3.38,0.34,增加
2880,華南金控,7723800,8658800,935000,2.7,2.96,0.26,增加
5904,寶雅國際,177000,1770000,1593000,1.0,1.09,0.09,增加
3711,日月光投資控股,712000,712000,0,3.28,3.48,0.2,權重增加
2308,台達電,237000,237000,0,3.08,3.34,0.26,權重增加
3081,聯亞,100700,100700,0,1.83,1.98,0.15,權重增加
2408,南亞科技,487000,487000,0,1.75,1.9,0.15,權重增加
2887,台新新光金,5894360,5894360,0,1.63,1.64,0.01,權重增加
6223,旺矽科技,34000,34000,0,1.63,1.64,0.01,權重增加
6805,富世達,115000,115000,0,1.51,1.57,0.06,權重增加
3037,欣興,195000,195000,0,1.47,1.5,0.03,權重增加
2395,研華,251000,251000,0,1.25,1.3,0.05,權重增加
3702,大聯大,1245000,1245000,0,1.2,1.26,0.06,權重增加
2441,超豐,1219000,1219000,0,1.13,1.22,0.09,權重增加
2727,王品餐飲,647000,647000,0,1.2,1.21,0.01,權重增加
2393,億光電子工業,2419000,2419000,0,1.16,1.17,0.01,權重增加
6121,新 普,366000,366000,0,1.08,1.12,0.04,權重增加
2382,廣達電腦,443500,443500,0,1.04,1.08,0.04,權重增加
3026,禾伸堂,213000,213000,0,0.9,0.97,0.07,權重增加
6435,大中,437000,437000,0,0.87,0.88,0.01,權重增加
6138,茂達電子,368000,368000,0,0.8,0.82,0.02,權重增加
9958,世紀鋼鐵結構,886000,886000,0,0.79,0.8,0.01,權重增加
5434,崇越,198000,198000,0,0.78,0.79,0.01,權重增加
3227,原相,460000,460000,0,0.74,0.75,0.01,權重增加
4551,智伸科,398000,398000,0,0.53,0.54,0.01,權重增加
3090,日電貿,363000,363000,0,0.43,0.45,0.02,權重增加
2330,台積電,265000,265000,0,4.95,4.89,-0.06,權重減少
2383,台光電,99000,99000,0,4.09,4.06,-0.03,權重減少
7769,鴻勁精密,51000,51000,0,2.54,2.49,-0.05,權重減少
3653,健策,75000,75000,0,2.59,2.41,-0.18,權重減少
2368,金像電,280000,280000,0,2.17,2.01,-0.16,權重減少
6515,穎崴科技,36000,36000,0,1.92,1.91,-0.01,權重減少
2345,智邦科技,103000,103000,0,1.8,1.73,-0.07,權重減少
6669,緯穎科技服務,34000,34000,0,1.63,1.59,-0.04,權重減少
2885,元大金,2926000,2926000,0,1.56,1.55,-0.01,權重減少
2357,華碩,242000,242000,0,1.56,1.54,-0.02,權重減少
3706,神達投資控股,2114000,2114000,0,1.53,1.52,-0.01,權重減少
9941,裕融企業,2270000,2270000,0,1.51,1.5,-0.01,權重減少
5274,信驊科技,11000,11000,0,1.42,1.41,-0.01,權重減少
2360,致茂電子,88000,88000,0,1.41,1.39,-0.02,權重減少
5534,長虹建設,2069000,2069000,0,1.28,1.26,-0.02,權重減少
6274,台燿,109000,109000,0,1.24,1.23,-0.01,權重減少
2890,永豐金融,4017780,4017780,0,1.23,1.21,-0.02,權重減少
3017,奇鋐科技,56000,56000,0,1.23,1.2,-0.03,權重減少
3665,貿聯-KY,65000,65000,0,1.13,1.1,-0.03,權重減少
2451,創見,457000,457000,0,1.07,1.05,-0.02,權重減少
5439,高技,560000,560000,0,1.06,1.05,-0.01,權重減少
3293,鈊象電子,164000,164000,0,1.03,1.01,-0.02,權重減少
9939,宏全國際,886000,886000,0,1.01,0.99,-0.02,權重減少
4904,遠傳電信,1226000,1226000,0,0.99,0.97,-0.02,權重減少
4746,台耀化學,2276000,2276000,0,0.97,0.96,-0.01,權重減少
2884,玉山金融控股,3184000,3184000,0,0.96,0.93,-0.03,權重減少
8210,勤誠興業,112000,112000,0,0.98,0.93,-0.05,權重減少
6782,視陽,277000,277000,0,0.48,0.46,-0.02,權重減少
2618,長榮航,956000,956000,0,0.33,0.32,-0.01,權重減少
2059,川湖科技,50000,44000,-6000,4.38,4.06,-0.32,減少
2454,聯發科技,129000,107000,-22000,3.96,3.29,-0.67,減少
9938,台灣百和工業,1346000,942000,-404000,0.45,0.31,-0.14,減少
9802,鈺齊國際,357000,178000,-179000,0.2,0.1,-0.1,減少
6768,志強國際企業,246000,148000,-98000,0.13,0.08,-0.05,減少
9945,潤泰創新國際,3964000,3964000,0,0.84,0.84,0.0,無變化
