股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
2330,台積電,1967000,1967000,0,8.7144,8.9154,0.201,權重增加
3105,穩懋,4143000,4143000,0,4.0213,4.0474,0.0261,權重增加
2345,智邦科技,804000,804000,0,3.5989,3.7675,0.1686,權重增加
2383,台光電,330000,330000,0,3.3971,3.4711,0.074,權重增加
2303,聯電,9007000,9007000,0,2.4091,2.6023,0.1932,權重增加
2059,川湖科技,183000,183000,0,2.3094,2.4949,0.1855,權重增加
6257,矽格,4687000,4687000,0,2.0247,2.0524,0.0277,權重增加
3264,欣銓科技,4628000,4628000,0,1.978,2.0224,0.0444,權重增加
2467,志聖,1461000,1461000,0,1.6087,1.6621,0.0534,權重增加
6274,台燿,442000,442000,0,1.4909,1.5165,0.0256,權重增加
2316,楠梓電,3374000,3374000,0,1.2746,1.3769,0.1023,權重增加
8016,矽創,2211000,2211000,0,1.2213,1.2576,0.0363,權重增加
3711,日月光投資控股,1008000,1008000,0,1.1358,1.2268,0.091,權重增加
6147,頎邦,2300000,2300000,0,1.0654,1.1504,0.085,權重增加
6531,愛普科技,554000,554000,0,1.0438,1.1154,0.0716,權重增加
2368,金像電,392000,392000,0,0.9764,0.9874,0.011,權重增加
6805,富世達,121000,121000,0,0.3903,0.3976,0.0073,權重增加
2351,順德,900000,900000,0,0.3226,0.3486,0.026,權重增加
6187,萬潤,91000,91000,0,0.2065,0.207,0.0005,權重增加
3376,新日興,359000,359000,0,0.1352,0.1354,0.0002,權重增加
5536,聖暉*,3754000,3754000,0,8.7297,8.677,-0.0527,權重減少
2454,聯發科技,867000,867000,0,6.9968,6.9904,-0.0064,權重減少
6139,亞翔,2941000,2941000,0,4.4495,4.3017,-0.1478,權重減少
6223,旺矽科技,307000,307000,0,3.6203,3.5618,-0.0585,權重減少
4958,臻鼎-KY,3147000,3147000,0,3.714,3.5347,-0.1793,權重減少
2360,致茂電子,823000,823000,0,3.4948,3.433,-0.0618,權重減少
6669,緯穎科技服務,296000,296000,0,2.7914,2.595,-0.1964,權重減少
3491,昇達科,967000,967000,0,2.7731,2.5669,-0.2062,權重減少
6488,環球晶,1146000,1146000,0,2.3384,2.3074,-0.031,權重減少
3008,大立光,201000,201000,0,1.9195,1.8819,-0.0376,權重減少
3583,辛耘,1121000,1121000,0,1.832,1.7995,-0.0325,權重減少
3017,奇鋐科技,407000,407000,0,1.7956,1.7785,-0.0171,權重減少
2472,立隆電子工業,2370000,2370000,0,1.7514,1.684,-0.0674,權重減少
2327,國巨*,853000,853000,0,1.6935,1.6404,-0.0531,權重減少
1785,光洋科,5527000,5527000,0,1.5138,1.497,-0.0168,權重減少
2377,微星,5688000,5688000,0,1.4481,1.4071,-0.041,權重減少
7769,鴻勁精密,93000,93000,0,1.1924,1.1612,-0.0312,權重減少
3702,大聯大,5420000,5420000,0,1.1159,1.101,-0.0149,權重減少
8996,高力熱處理工業,376000,376000,0,1.099,1.0558,-0.0432,權重減少
6285,啟碁科技,2014000,2014000,0,1.0144,0.9746,-0.0398,權重減少
3036,文曄,2311000,2311000,0,0.9452,0.9389,-0.0063,權重減少
6278,台表科,2201000,2201000,0,0.8274,0.8187,-0.0087,權重減少
2376,技嘉,1064000,1064000,0,0.6728,0.6523,-0.0205,權重減少
6239,力成科技,700000,700000,0,0.4677,0.4626,-0.0051,權重減少
5274,信驊科技,9000,9000,0,0.3136,0.3132,-0.0004,權重減少
2451,創見,519000,519000,0,0.2971,0.29,-0.0071,權重減少
2885,元大金,2114420,2114420,0,0.2643,0.2626,-0.0017,權重減少
6177,達麗,194350,194350,0,0.018,0.0161,-0.0019,權重減少
3443,創意,1000,1000,0,0.0089,0.0085,-0.0004,權重減少
8046,南電,1000,1000,0,0.0016,0.0015,-0.0001,權重減少
4441,振大環球,4000,4000,0,0.0014,0.0014,0.0,無變化
8358,金居,1000,1000,0,0.0012,0.0012,0.0,無變化
1519,華城電機,600,600,0,0.0009,0.0009,0.0,無變化
3706,神達投資控股,1400,1400,0,0.0002,0.0002,0.0,無變化
2881,富邦金融控股,250,250,0,0.0,0.0,0.0,無變化
2886,兆豐金,1000,1000,0,0.0,0.0,0.0,無變化
