股票代號,股票名稱,投資比例(%),持有股數
2330,台積電,7.3,548000.0
2308,台達電,4.64,347000.0
2383,台光電,3.29,114000.0
2357,華碩,3.05,745000.0
7769,鴻勁,2.74,72000.0
2317,鴻海,2.72,1809000.0
1477,聚陽,2.61,2007000.0
2345,智邦,2.61,169000.0
6669,緯穎,2.61,82000.0
2382,廣達,2.44,1191000.0
