股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
2308,台達電,300000,632000,332000,1.2917,2.6917,1.4,增加
2059,川湖科技,293000,293000,0,8.2752,8.514,0.2388,權重增加
2330,台積電,1406000,1406000,0,7.9386,7.9455,0.0069,權重增加
2383,台光電,466000,466000,0,5.8482,6.0861,0.2379,權重增加
6223,旺矽科技,263000,263000,0,3.884,3.9189,0.0349,權重增加
2454,聯發科技,406000,406000,0,3.8142,3.8511,0.0369,權重增加
6584,南俊國際,2231000,2231000,0,2.7628,2.8321,0.0693,權重增加
8021,尖點,2682000,2682000,0,2.7646,2.7781,0.0135,權重增加
1303,南亞,5445000,5445000,0,2.3897,2.4411,0.0514,權重增加
3661,世芯-KY,215000,215000,0,1.9382,2.0064,0.0682,權重增加
3443,創意,160000,160000,0,1.7195,1.8706,0.1511,權重增加
3189,景碩科技,840013,840013,0,1.666,1.6689,0.0029,權重增加
4958,臻鼎-KY,1000000,1000000,0,1.1162,1.1561,0.0399,權重增加
6515,穎崴科技,42000,42000,0,0.6805,0.6857,0.0052,權重增加
6805,富世達,109000,109000,0,0.4538,0.4603,0.0065,權重增加
3583,辛耘,147000,147000,0,0.2427,0.2434,0.0007,權重增加
3017,奇鋐科技,1002000,1002000,0,6.5727,6.5254,-0.0473,權重減少
3665,貿聯-KY,1161000,1161000,0,6.032,6.0268,-0.0052,權重減少
3037,欣興,2497000,2497000,0,5.8764,5.8447,-0.0317,權重減少
2345,智邦科技,1080000,1080000,0,5.5471,5.4407,-0.1064,權重減少
3008,大立光,420000,420000,0,4.3841,4.3159,-0.0682,權重減少
8996,高力熱處理工業,1630000,1630000,0,4.157,4.0961,-0.0609,權重減少
3231,緯創資通,7662000,7662000,0,3.5082,3.4531,-0.0551,權重減少
3711,日月光投資控股,1629000,1629000,0,2.4347,2.4177,-0.017,權重減少
2455,全新,2753000,2753000,0,2.5112,2.3872,-0.124,權重減少
1815,富喬工業,10877000,10877000,0,2.2991,2.2765,-0.0226,權重減少
6187,萬潤,801000,801000,0,2.0713,1.9845,-0.0868,權重減少
6669,緯穎科技服務,77000,77000,0,1.0978,1.0774,-0.0204,權重減少
7751,竑騰,257000,257000,0,0.8474,0.761,-0.0864,權重減少
6139,亞翔,250000,250000,0,0.4792,0.4789,-0.0003,權重減少
7734,印能科技,56000,56000,0,0.459,0.4268,-0.0322,權重減少
2337,旺宏,1343000,1343000,0,0.4253,0.4198,-0.0055,權重減少
3260,威剛科技,358000,358000,0,0.349,0.3425,-0.0065,權重減少
5289,宜鼎國際,98000,98000,0,0.3406,0.3399,-0.0007,權重減少
5347,世界先進,629000,629000,0,0.235,0.2345,-0.0005,權重減少
3264,欣銓科技,72000,72000,0,0.038,0.0372,-0.0008,權重減少
