股票代號,股票名稱,投資比例(%),持有股數
2330,台積電,8.01,1937000.0
5536,聖暉*,7.59,3804000.0
2454,聯發科,7.29,873000.0
6139,亞翔,4.1,2813000.0
3105,穩懋,4.07,4039000.0
2360,致茂,3.94,835000.0
2345,智邦,3.85,816000.0
3264,欣銓,3.79,9176000.0
3491,昇達科,3.67,980000.0
6223,旺矽,3.59,312000.0
