股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
2330,台積電,1967000,1967000,0,9.0189,9.091,0.0721,權重增加
2454,聯發科技,862000,862000,0,6.5535,6.5727,0.0192,權重增加
6139,亞翔,3067000,3067000,0,5.2764,5.7118,0.4354,權重增加
2383,台光電,328000,328000,0,3.3773,3.486,0.1087,權重增加
2360,致茂電子,823000,823000,0,3.2816,3.3382,0.0566,權重增加
6669,緯穎科技服務,294000,294000,0,2.4656,2.6258,0.1602,權重增加
2059,川湖科技,183000,183000,0,2.5064,2.5373,0.0309,權重增加
3491,昇達科,967000,967000,0,2.3305,2.4703,0.1398,權重增加
2472,立隆電子工業,2356000,2356000,0,1.7357,1.8952,0.1595,權重增加
3583,辛耘,1113000,1113000,0,1.7708,1.8687,0.0979,權重增加
3017,奇鋐科技,407000,407000,0,1.7983,1.8255,0.0272,權重增加
2327,國巨*,849000,849000,0,1.6885,1.7218,0.0333,權重增加
2467,志聖,1450000,1450000,0,1.591,1.6089,0.0179,權重增加
2377,微星,5663000,5663000,0,1.4591,1.535,0.0759,權重增加
1785,光洋科,5491000,5491000,0,1.474,1.5044,0.0304,權重增加
8016,矽創,2198000,2198000,0,1.3394,1.3587,0.0193,權重增加
8996,高力熱處理工業,376000,376000,0,1.0093,1.0815,0.0722,權重增加
6278,台表科,2184000,2184000,0,0.8152,0.8262,0.011,權重增加
2376,技嘉,1060000,1060000,0,0.6636,0.6718,0.0082,權重增加
2351,順德,900000,900000,0,0.3465,0.3466,0.0001,權重增加
2345,智邦科技,799000,799000,0,3.7261,3.646,-0.0801,權重減少
6223,旺矽科技,307000,307000,0,3.91,3.628,-0.282,權重減少
4958,臻鼎-KY,3147000,3147000,0,3.5765,3.5165,-0.06,權重減少
3105,穩懋,4143000,4143000,0,3.442,3.3286,-0.1134,權重減少
2303,聯電,8964000,8964000,0,2.8805,2.8668,-0.0137,權重減少
6257,矽格,4657000,4657000,0,2.044,2.0388,-0.0052,權重減少
6488,環球晶,1140000,1140000,0,2.0908,2.0341,-0.0567,權重減少
3264,欣銓科技,4628000,4628000,0,1.9451,1.9449,-0.0002,權重減少
3008,大立光,200000,200000,0,1.8497,1.7083,-0.1414,權重減少
2316,楠梓電,3375000,3375000,0,1.521,1.3821,-0.1389,權重減少
6274,台燿,439000,439000,0,1.3591,1.3312,-0.0279,權重減少
6531,愛普科技,694000,694000,0,1.3462,1.3263,-0.0199,權重減少
3711,日月光投資控股,1002000,1002000,0,1.2408,1.2251,-0.0157,權重減少
7769,鴻勁精密,92000,92000,0,1.1717,1.1473,-0.0244,權重減少
3702,大聯大,5380000,5380000,0,1.1227,1.0963,-0.0264,權重減少
6147,頎邦,2300000,2300000,0,0.9757,0.9463,-0.0294,權重減少
3036,文曄,2290000,2290000,0,0.9669,0.9333,-0.0336,權重減少
2368,金像電,389000,389000,0,0.907,0.8761,-0.0309,權重減少
6239,力成科技,700000,700000,0,0.4306,0.4245,-0.0061,權重減少
6805,富世達,121000,121000,0,0.3888,0.3834,-0.0054,權重減少
2451,創見,519000,519000,0,0.2832,0.2783,-0.0049,權重減少
2885,元大金,2114420,2114420,0,0.2746,0.2709,-0.0037,權重減少
5274,信驊科技,9000,9000,0,0.2753,0.2669,-0.0084,權重減少
6187,萬潤,91000,91000,0,0.1916,0.1739,-0.0177,權重減少
3376,新日興,359000,359000,0,0.1368,0.1361,-0.0007,權重減少
6177,達麗,194350,194350,0,0.0173,0.0171,-0.0002,權重減少
8046,南電,1000,1000,0,0.0022,0.0021,-0.0001,權重減少
8358,金居,1000,1000,0,0.0011,0.001,-0.0001,權重減少
5536,聖暉*,3735000,3734000,-1000,9.5507,9.0657,-0.485,減少
3443,創意,1000,1000,0,0.0086,0.0086,0.0,無變化
4441,振大環球,4000,4000,0,0.0014,0.0014,0.0,無變化
1519,華城電機,600,600,0,0.0009,0.0009,0.0,無變化
3706,神達投資控股,1400,1400,0,0.0002,0.0002,0.0,無變化
2881,富邦金融控股,250,250,0,0.0,0.0,0.0,無變化
2886,兆豐金,1000,1000,0,0.0,0.0,0.0,無變化
