股票代號,股票名稱,投資比例(%),持有股數
2330,台積電,9.97,11960000.0
2383,台光電,7.64,4486000.0
2454,聯發科,6.76,4263000.0
2327,國巨*,5.43,18313000.0
2308,台達電,5.43,6572000.0
2345,智邦,5.29,6231000.0
3017,奇鋐,4.91,5191000.0
6669,緯穎,4.67,2437000.0
3037,欣興,4.26,12466000.0
6223,旺矽,4.19,2169000.0
