股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
9907,統一實,888000,0,-888000,0.1,0.0,-0.1,刪除
2886,兆豐金,3649000,4985000,1336000,1.48,2.0,0.52,增加
2892,第一金融控股,3940000,5556000,1616000,1.11,1.56,0.45,增加
2880,華南金控,3050800,4114800,1064000,1.06,1.41,0.35,增加
6805,富世達,89000,105000,16000,1.13,1.32,0.19,增加
9941,裕融企業,1866000,1967000,101000,1.21,1.27,0.06,增加
3706,神達投資控股,1387000,1633000,246000,1.01,1.18,0.17,增加
2441,超豐,799000,941000,142000,0.76,0.87,0.11,增加
2330,台積電,308000,308000,0,5.72,5.81,0.09,權重增加
2454,聯發科技,129000,129000,0,3.99,4.04,0.05,權重增加
3653,健策,95000,95000,0,3.15,3.23,0.08,權重增加
7769,鴻勁精密,62000,62000,0,3.07,3.17,0.1,權重增加
2368,金像電,280000,280000,0,2.01,2.06,0.05,權重增加
6223,旺矽科技,42000,42000,0,1.98,2.06,0.08,權重增加
6515,穎崴科技,36000,36000,0,1.89,1.94,0.05,權重增加
2345,智邦科技,103000,103000,0,1.91,1.93,0.02,權重增加
2357,華碩,242000,242000,0,1.56,1.59,0.03,權重增加
3037,欣興,195000,195000,0,1.44,1.48,0.04,權重增加
5274,信驊科技,11000,11000,0,1.36,1.38,0.02,權重增加
6274,台燿,109000,109000,0,1.17,1.26,0.09,權重增加
2395,研華,251000,251000,0,1.16,1.25,0.09,權重增加
3017,奇鋐科技,56000,56000,0,1.16,1.2,0.04,權重增加
2393,億光電子工業,2419000,2419000,0,1.11,1.15,0.04,權重增加
3702,大聯大,1079000,1079000,0,1.01,1.09,0.08,權重增加
3026,禾伸堂,213000,213000,0,0.85,0.91,0.06,權重增加
2059,川湖科技,69000,69000,0,5.24,5.12,-0.12,權重減少
3711,日月光投資控股,712000,712000,0,3.33,3.31,-0.02,權重減少
2887,台新新光金,5894360,5894360,0,1.68,1.65,-0.03,權重減少
6669,緯穎科技服務,34000,34000,0,1.69,1.65,-0.04,權重減少
2885,元大金,2926000,2926000,0,1.61,1.59,-0.02,權重減少
2360,致茂電子,88000,88000,0,1.35,1.3,-0.05,權重減少
5534,長虹建設,2069000,2069000,0,1.28,1.27,-0.01,權重減少
2890,永豐金融,4017780,4017780,0,1.27,1.25,-0.02,權重減少
2727,王品餐飲,647000,647000,0,1.17,1.14,-0.03,權重減少
6121,新 普,366000,366000,0,1.08,1.07,-0.01,權重減少
2382,廣達電腦,443500,443500,0,1.07,1.06,-0.01,權重減少
2451,創見,457000,457000,0,1.04,1.01,-0.03,權重減少
3293,鈊象電子,164000,164000,0,1.02,1.0,-0.02,權重減少
5904,寶雅國際,177000,177000,0,1.02,1.0,-0.02,權重減少
5439,高技,560000,560000,0,1.0,0.99,-0.01,權重減少
4904,遠傳電信,1226000,1226000,0,0.99,0.97,-0.02,權重減少
2884,玉山金融控股,3184000,3184000,0,0.97,0.95,-0.02,權重減少
4746,台耀化學,2276000,2276000,0,0.95,0.94,-0.01,權重減少
6435,大中,437000,437000,0,0.88,0.87,-0.01,權重減少
6138,茂達電子,368000,368000,0,0.87,0.84,-0.03,權重減少
9945,潤泰創新國際,3964000,3964000,0,0.85,0.82,-0.03,權重減少
5434,崇越,198000,198000,0,0.81,0.79,-0.02,權重減少
9958,世紀鋼鐵結構,886000,886000,0,0.75,0.74,-0.01,權重減少
3081,聯亞,128700,100700,-28000,2.02,1.7,-0.32,減少
2204,中華,2641000,1981000,-660000,1.07,0.8,-0.27,減少
9938,台灣百和工業,2629000,2103000,-526000,0.9,0.7,-0.2,減少
6782,視陽,308000,277000,-31000,0.47,0.43,-0.04,減少
9802,鈺齊國際,1040000,728000,-312000,0.58,0.4,-0.18,減少
6768,志強國際企業,627000,502000,-125000,0.33,0.26,-0.07,減少
6670,復盛應用科技,175000,122000,-53000,0.36,0.25,-0.11,減少
2383,台光電,99000,99000,0,4.07,4.07,0.0,無變化
2308,台達電,237000,237000,0,3.07,3.07,0.0,無變化
2408,南亞科技,587000,587000,0,2.05,2.05,0.0,無變化
3665,貿聯-KY,65000,65000,0,1.2,1.2,0.0,無變化
8210,勤誠興業,112000,112000,0,1.03,1.03,0.0,無變化
9939,宏全國際,886000,886000,0,0.93,0.93,0.0,無變化
3227,原相,460000,460000,0,0.76,0.76,0.0,無變化
4551,智伸科,398000,398000,0,0.52,0.52,0.0,無變化
3090,日電貿,363000,363000,0,0.42,0.42,0.0,無變化
2618,長榮航,956000,956000,0,0.33,0.33,0.0,無變化
