股票代號,股票名稱,投資比例(%),持有股數
2330,台積電,9.93,11657000.0
2383,台光電,8.46,4723000.0
2345,智邦,5.9,6231000.0
2454,聯發科,5.78,4263000.0
2308,台達電,5.09,6572000.0
6669,緯穎,4.78,2344000.0
3017,奇鋐,4.69,4925000.0
6223,旺矽,4.68,2169000.0
8046,南電,4.21,12658000.0
2327,國巨*,4.0,18313000.0
