股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.2178,1794000
5536,聖暉*,7.7427,3736000
2454,聯發科技,6.6207,872000
6669,緯穎科技服務,6.1886,510000
6139,亞翔,6.1126,3775000
2345,智邦科技,3.8136,817000
6223,旺矽科技,3.7461,307000
2059,川湖科技,3.619,185000
2383,台光電,3.3599,327000
2360,致茂電子,3.2018,837000
3105,穩懋,3.1637,4276000
4958,臻鼎-KY,2.9669,3178000
3491,昇達科,2.5834,988000
6531,愛普科技,2.5102,1440000
3017,奇鋐科技,2.3176,407000
3008,大立光,2.2216,248000
2303,聯電,2.1436,9109000
3264,欣銓科技,1.9581,4780000
6257,矽格,1.9329,4821000
6488,環球晶,1.9152,1134000
2377,微星,1.6936,5678000
3583,辛耘,1.653,1158000
2467,志聖,1.5128,1505000
3702,大聯大,1.3802,5678000
8016,矽創,1.3563,2270000
6274,台燿,1.3335,450000
3711,日月光投資控股,1.1708,1016000
7769,鴻勁精密,1.1663,93000
2316,楠梓電,1.0924,3471000
3036,文曄,1.0872,2404000
1785,光洋科,0.9765,4384000
5274,信驊科技,0.97,29900
8996,高力熱處理工業,0.8397,382000
2327,國巨*,0.7816,708000
2351,順德,0.7693,2316000
6278,台表科,0.727,2310000
2376,技嘉,0.7149,1073000
2472,立隆電子工業,0.7076,1535000
3529,力旺電子,0.4791,93000
6831,邁科科技,0.3811,300000
6239,力成科技,0.3706,710000
2451,創見,0.2956,521000
2885,元大金,0.2766,2128420
6187,萬潤,0.2071,91000
3231,緯創資通,0.0334,91000
6177,達麗,0.0179,194350
3443,創意,0.0086,1000
2368,金像電,0.0038,2000
8046,南電,0.0021,1000
4441,振大環球,0.0014,4000
1519,華城電機,0.0008,660
8358,金居,0.0007,1000
3706,神達投資控股,0.0002,1400
2886,兆豐金,0.0,1000
2881,富邦金融控股,0.0,250
