股票代號,股票名稱,權重(%),持有股數
2330,台積電,5.94,279000
3702,大聯大,4.79,5267000
2383,台光電,4.2,89000
3706,神達投資控股,3.96,4854000
3653,健策,3.85,77000
2059,川湖科技,3.84,32000
2454,聯發科技,3.71,96000
6669,緯穎科技服務,2.96,134225
2441,超豐,2.92,2890000
2308,台達電,2.74,175000
7769,鴻勁精密,2.62,50000
3081,聯亞,2.35,84700
3037,欣興,2.16,262000
2368,金像電,2.15,219000
2382,廣達電腦,2.1,702500
2357,華碩,2.06,238000
6515,穎崴科技,2.06,33000
2408,南亞科技,2.04,479000
9941,裕融企業,1.97,2727480
2345,智邦科技,1.88,101000
6223,旺矽科技,1.8,40000
2887,台新新光金,1.76,4752360
3017,奇鋐科技,1.65,56000
5534,長虹建設,1.63,2382000
2885,元大金,1.6,2615040
3008,大立光,1.53,24000
2395,研華,1.51,251000
5274,信驊科技,1.43,9000
3026,禾伸堂,1.4,246000
2360,致茂電子,1.26,70000
2884,玉山金融控股,1.23,3184000
3665,貿聯-KY,1.22,65000
2886,兆豐金,1.21,2700000
2892,第一金融控股,1.2,3651000
2880,華南金控,1.14,2936388
2890,永豐金融,1.04,2734780
2451,創見,1.0,393000
6805,富世達,0.95,51000
4746,台耀化學,0.93,2276000
6274,台燿,0.9,75000
3293,鈊象電子,0.9,144000
2393,億光電子工業,0.83,1439000
5434,崇越,0.75,160000
6138,茂達電子,0.71,284000
5904,寶雅國際,0.68,1077000
2727,王品餐飲,0.66,321000
3227,原相,0.62,361000
4904,遠傳電信,0.6,650000
9958,世紀鋼鐵結構,0.54,685000
3090,日電貿,0.53,363000
6121,新 普,0.51,146000
4551,智伸科,0.45,313000
5439,高技,0.37,160000
2618,長榮航,0.36,956000
