股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
2059,川湖科技,293000,293000,0,8.2098,8.3424,0.1326,權重增加
3017,奇鋐科技,1002000,1002000,0,7.3431,7.3833,0.0402,權重增加
2383,台光電,466000,466000,0,6.0724,6.5438,0.4714,權重增加
3037,欣興,2497000,2497000,0,5.7185,5.8014,0.0829,權重增加
2345,智邦科技,1080000,1080000,0,5.6145,5.658,0.0435,權重增加
6584,南俊國際,2231000,2231000,0,3.0502,3.0744,0.0242,權重增加
8021,尖點,2682000,2682000,0,2.635,2.6513,0.0163,權重增加
1303,南亞,5445000,5445000,0,2.3568,2.5735,0.2167,權重增加
1815,富喬工業,10877000,10877000,0,2.2394,2.2669,0.0275,權重增加
3189,景碩科技,840013,840013,0,1.6371,1.6493,0.0122,權重增加
6669,緯穎科技服務,77000,77000,0,1.0703,1.1286,0.0583,權重增加
4958,臻鼎-KY,1000000,1000000,0,1.0935,1.1149,0.0214,權重增加
8046,南電,300000,300000,0,0.8347,0.8917,0.057,權重增加
7751,竑騰,149000,149000,0,0.4487,0.4904,0.0417,權重增加
2330,台積電,1406000,1406000,0,7.8406,7.6701,-0.1705,權重減少
3665,貿聯-KY,1161000,1161000,0,5.8628,5.8179,-0.0449,權重減少
8996,高力熱處理工業,1630000,1630000,0,4.7968,4.7523,-0.0445,權重減少
3008,大立光,420000,420000,0,4.4822,4.4102,-0.072,權重減少
2454,聯發科技,406000,406000,0,3.9284,3.8933,-0.0351,權重減少
6223,旺矽科技,263000,263000,0,3.912,3.8579,-0.0541,權重減少
3231,緯創資通,7662000,7662000,0,3.4567,3.377,-0.0797,權重減少
2308,台達電,632000,632000,0,2.7283,2.7135,-0.0148,權重減少
2455,全新,2753000,2753000,0,2.421,2.3797,-0.0413,權重減少
3711,日月光投資控股,1629000,1629000,0,2.3353,2.2856,-0.0497,權重減少
3661,世芯-KY,215000,215000,0,2.063,2.0617,-0.0013,權重減少
3443,創意,160000,160000,0,2.0299,1.9917,-0.0382,權重減少
6515,穎崴科技,42000,42000,0,0.6487,0.6457,-0.003,權重減少
6139,亞翔,250000,250000,0,0.4608,0.4544,-0.0064,權重減少
6805,富世達,109000,109000,0,0.4568,0.4481,-0.0087,權重減少
2337,旺宏,1343000,1343000,0,0.4198,0.419,-0.0008,權重減少
7734,印能科技,56000,56000,0,0.4168,0.3941,-0.0227,權重減少
5289,宜鼎國際,98000,98000,0,0.3445,0.3292,-0.0153,權重減少
3260,威剛科技,358000,358000,0,0.3353,0.3278,-0.0075,權重減少
3583,辛耘,147000,147000,0,0.242,0.238,-0.004,權重減少
5347,世界先進,629000,629000,0,0.2348,0.2299,-0.0049,權重減少
3264,欣銓科技,72000,72000,0,0.038,0.0369,-0.0011,權重減少
