股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.1537,1794000
2454,聯發科技,6.9667,872000
5536,聖暉*,6.458,3679000
6669,緯穎科技服務,6.228,510000
6139,亞翔,6.0953,4025000
2059,川湖科技,4.3884,185000
2383,台光電,3.8257,327000
6223,旺矽科技,3.7519,307000
2360,致茂電子,3.6532,837000
2345,智邦科技,3.5659,817000
3105,穩懋,3.4496,4809000
4958,臻鼎-KY,2.9521,3178000
3491,昇達科,2.578,988000
6531,愛普科技,2.5468,1440000
3017,奇鋐科技,2.4986,407000
6488,環球晶,2.1735,1134000
3008,大立光,2.1696,248000
2303,聯電,2.0916,9109000
3264,欣銓科技,2.0455,4780000
6257,矽格,1.9029,4821000
2377,微星,1.7132,5678000
3583,辛耘,1.5624,1158000
2467,志聖,1.5279,1505000
6274,台燿,1.4304,450000
8016,矽創,1.3181,2270000
3702,大聯大,1.2391,5678000
3711,日月光投資控股,1.1876,1016000
7769,鴻勁精密,1.163,93000
2316,楠梓電,1.0539,3471000
5274,信驊科技,1.0037,29900
3036,文曄,0.958,2404000
8996,高力熱處理工業,0.9279,382000
1785,光洋科,0.8693,4384000
2327,國巨*,0.8215,696000
6278,台表科,0.7583,2310000
2351,順德,0.7515,2316000
2472,立隆電子工業,0.7076,1522000
3529,力旺電子,0.4685,93000
6831,邁科科技,0.3888,300000
6239,力成科技,0.3745,710000
2376,技嘉,0.3341,443000
2451,創見,0.2891,521000
2885,元大金,0.2815,2128420
6446,藥華醫藥,0.1195,42000
3231,緯創資通,0.0334,91000
6177,達麗,0.0176,194350
3443,創意,0.0103,1000
2368,金像電,0.0038,2000
8046,南電,0.0024,1000
4441,振大環球,0.0015,4000
1519,華城電機,0.0008,660
8358,金居,0.0008,1000
3706,神達投資控股,0.0002,1400
2886,兆豐金,0.0,1000
2881,富邦金融控股,0.0,250
