股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
3661,世芯-KY,215000,0,-215000,1.8044,0.0,-1.8044,刪除
3017,奇鋐科技,1001000,1001000,0,7.9743,8.048,0.0737,權重增加
2330,台積電,1116000,1116000,0,6.6643,6.8316,0.1673,權重增加
2059,川湖科技,205000,205000,0,6.1955,6.3625,0.167,權重增加
3665,貿聯-KY,1161000,1161000,0,5.8115,5.8908,0.0793,權重增加
8996,高力熱處理工業,1630000,1630000,0,5.3167,5.349,0.0323,權重增加
3231,緯創資通,7245000,7245000,0,3.3266,3.4108,0.0842,權重增加
1303,南亞,5445000,5445000,0,3.0603,3.2438,0.1835,權重增加
8021,尖點,2682000,2682000,0,2.9609,3.0466,0.0857,權重增加
3443,創意,164000,164000,0,2.5389,2.6909,0.152,權重增加
5274,信驊科技,11000,11000,0,0.5037,0.5074,0.0037,權重增加
2357,華碩,196000,196000,0,0.4617,0.469,0.0073,權重增加
2301,光寶科技,659000,659000,0,0.458,0.4624,0.0044,權重增加
2376,技嘉,508000,508000,0,0.4461,0.4552,0.0091,權重增加
3653,健策,33000,33000,0,0.4338,0.446,0.0122,權重增加
8150,南茂科技,1957000,1957000,0,0.4276,0.4283,0.0007,權重增加
2404,漢唐,155000,155000,0,0.4025,0.403,0.0005,權重增加
2360,致茂電子,76000,76000,0,0.3985,0.4,0.0015,權重增加
3711,日月光投資控股,250000,250000,0,0.3795,0.3874,0.0079,權重增加
5347,世界先進,629000,629000,0,0.2493,0.2627,0.0134,權重增加
3037,欣興,2482000,2482000,0,5.9847,5.8894,-0.0953,權重減少
2383,台光電,465000,465000,0,5.9328,5.511,-0.4218,權重減少
2345,智邦科技,1074000,1074000,0,4.9583,4.88,-0.0783,權重減少
3008,大立光,293000,293000,0,4.5764,4.4525,-0.1239,權重減少
6223,旺矽科技,268000,268000,0,3.7656,3.7208,-0.0448,權重減少
1815,富喬工業,11420868,11420868,0,3.3957,3.2289,-0.1668,權重減少
6584,南俊國際,2231000,2231000,0,3.1067,3.1031,-0.0036,權重減少
8046,南電,968000,968000,0,2.6838,2.6023,-0.0815,權重減少
6669,緯穎科技服務,429675,429675,0,2.334,2.3157,-0.0183,權重減少
3189,景碩科技,844013,844013,0,1.7365,1.7151,-0.0214,權重減少
2454,聯發科技,145000,145000,0,1.6481,1.6471,-0.001,權重減少
4958,臻鼎-KY,1000000,1000000,0,1.2382,1.2015,-0.0367,權重減少
6515,穎崴科技,51000,51000,0,0.7946,0.7878,-0.0068,權重減少
3026,禾伸堂,261000,261000,0,0.5055,0.5007,-0.0048,權重減少
6213,聯茂,373000,373000,0,0.5147,0.466,-0.0487,權重減少
6139,亞翔,250000,250000,0,0.4434,0.4392,-0.0042,權重減少
3081,聯亞,63000,63000,0,0.4433,0.4325,-0.0108,權重減少
6187,萬潤,134000,134000,0,0.4101,0.4092,-0.0009,權重減少
6274,台燿,113000,113000,0,0.4011,0.3765,-0.0246,權重減少
5289,宜鼎國際,99952,99952,0,0.3247,0.3179,-0.0068,權重減少
2455,全新,2150000,1700000,-450000,2.7782,2.2916,-0.4866,減少
