股票代號,股票名稱,投資比例(%),持有股數
2330,台積電,7.42,557000.0
2308,台達電,4.39,347000.0
2383,台光電,3.35,116000.0
2357,華碩,3.02,758000.0
1477,聚陽,2.67,2041000.0
2382,廣達,2.38,1211000.0
2368,金像電,2.36,281000.0
2345,智邦,2.29,146000.0
2360,致茂,2.24,169000.0
2618,長榮航,2.24,10917000.0
