股票代號,股票名稱,權重(%),持有股數
2330,台積電,7.97,432000
2059,川湖科技,5.12,82000
2454,聯發科技,4.6,151000
2308,台達電,4.17,292000
2383,台光電,3.91,99000
7769,鴻勁精密,2.9,62000
2618,長榮航,2.57,8019000
2408,南亞科技,2.4,789000
2368,金像電,2.4,280000
3653,健策,2.29,95000
6515,穎崴科技,2.18,36000
6223,旺矽科技,2.0,42000
2345,智邦科技,1.91,103000
2360,致茂電子,1.81,122000
3711,日月光投資控股,1.78,362000
3081,聯亞,1.68,117000
6121,新 普,1.46,433000
4915,致伸科技,1.45,2846000
3665,貿聯-KY,1.45,97000
3017,奇鋐科技,1.37,74000
6274,台燿,1.3,109000
8299,群聯電子,1.3,80000
6669,緯穎科技服務,1.29,34000
2393,億光電子工業,1.27,2419000
3592,瑞鼎科技,1.26,617000
2382,廣達電腦,1.25,443500
5534,長虹建設,1.24,2069000
6670,復盛應用科技,1.22,624000
5274,信驊科技,1.2,11000
2727,王品餐飲,1.2,647000
9938,台灣百和工業,1.16,3414000
9941,裕融企業,1.16,1866000
2347,聯強,1.15,1668000
2204,中華,1.14,2641000
8112,至上電子,1.08,1591000
2357,華碩,1.02,204000
1319,東陽,1.0,1704000
2886,兆豐金,1.0,2819000
6805,富世達,1.0,89000
9907,統一實,1.0,8575000
8210,勤誠興業,0.99,112000
2892,第一金融控股,0.99,3940000
3045,台灣大哥,0.98,1117000
4746,台耀化學,0.97,2276000
5904,寶雅國際,0.97,177000
4904,遠傳電信,0.95,1226000
3293,鈊象電子,0.95,164000
2317,鴻海精密工業,0.94,522000
3702,大聯大,0.89,1079000
2451,創見,0.88,457000
3090,日電貿,0.84,363000
2884,玉山金融控股,0.83,3184000
9939,宏全國際,0.83,886000
6138,茂達電子,0.82,275000
3227,原相,0.81,460000
6768,志強國際企業,0.8,1471000
9945,潤泰創新國際,0.77,3964000
9802,鈺齊國際,0.71,1285000
9958,世紀鋼鐵結構,0.56,626000
3706,神達投資控股,0.56,848000
6782,視陽,0.49,308000
