股票代號,股票名稱,權重(%),持有股數
2330,台積電,5.94,279000
2454,聯發科技,4.68,103000
3653,健策,4.58,77000
2059,川湖科技,4.14,39000
2383,台光電,4.04,93000
6669,緯穎科技服務,3.44,189225
3037,欣興,3.4,334000
7769,鴻勁精密,3.12,64000
2308,台達電,3.04,185000
3081,聯亞,2.36,101700
6223,旺矽科技,2.23,48000
2368,金像電,2.22,234000
2408,南亞科技,2.07,479000
6515,穎崴科技,2.06,41000
3017,奇鋐科技,2.05,67000
2382,廣達電腦,2.04,702500
2357,華碩,1.95,238000
3026,禾伸堂,1.71,246000
3008,大立光,1.66,31000
2345,智邦科技,1.65,101000
5274,信驊科技,1.53,9000
9941,裕融企業,1.52,2238480
3702,大聯大,1.51,1497000
2360,致茂電子,1.38,70000
3293,鈊象電子,1.35,206000
2887,台新新光金,1.34,3664360
6274,台燿,1.34,104000
5534,長虹建設,1.31,2064000
3665,貿聯-KY,1.31,65000
3706,神達投資控股,1.25,1853400
2884,玉山金融控股,1.25,3184000
2892,第一金融控股,1.24,3651000
2618,長榮航,1.19,3309000
2885,元大金,1.16,1958040
2886,兆豐金,1.15,2700000
2880,華南金控,1.15,2936388
3529,力旺電子,1.14,41000
2451,創見,1.11,454000
2890,永豐金融,1.06,2734780
6121,新 普,1.02,316000
3227,原相,0.95,600000
2441,超豐,0.95,890000
4904,遠傳電信,0.91,1008000
6805,富世達,0.91,42000
9958,世紀鋼鐵結構,0.85,1070000
3090,日電貿,0.85,599000
6138,茂達電子,0.84,351000
5904,寶雅國際,0.81,1368000
5439,高技,0.79,364000
4746,台耀化學,0.79,1910000
5434,崇越,0.75,160000
4551,智伸科,0.57,405000
2393,億光電子工業,0.4,733000
2727,王品餐飲,0.39,197000
2395,研華,0.19,31000
