股票代號,股票名稱,權重(%),持有股數
2330,台積電,7.9665,1406000
2383,台光電,7.0997,563000
3017,奇鋐科技,6.2051,1009000
2345,智邦科技,5.952,977000
8996,高力熱處理工業,5.3499,1630000
2059,川湖科技,5.2538,293000
6223,旺矽科技,5.1472,326000
3037,欣興,4.4291,2097000
3665,貿聯-KY,4.2782,955000
3008,大立光,4.0001,420000
2454,聯發科技,3.8574,406000
2327,國巨*,3.6249,1566000
6584,南俊國際,3.5456,2231000
3443,創意,3.2986,311000
6187,萬潤,2.9083,1220000
2303,聯電,2.6764,7000000
3711,日月光投資控股,2.5476,1629000
6515,穎崴科技,2.464,120000
8299,群聯電子,2.3471,445000
2455,全新,2.1432,2753000
3661,世芯-KY,2.0872,215000
8021,尖點,1.8323,1501000
6182,合晶,1.6169,4500000
7751,竑騰,1.2895,372000
3583,辛耘,1.1211,566000
3189,景碩科技,0.7732,440013
6139,亞翔,0.5366,250000
6488,環球晶,0.535,174000
2337,旺宏,0.4469,1343000
3363,上詮,0.3966,300000
6805,富世達,0.3941,109000
7734,印能科技,0.3811,56000
5289,宜鼎國際,0.3713,98000
3260,威剛科技,0.3384,358000
3264,欣銓科技,0.0426,72000
3491,昇達科,0.0029,1000
