股票代號,股票名稱,權重(%),持有股數
2330,台積電,7.4048,1406000
2383,台光電,6.8811,563000
2345,智邦科技,5.3196,977000
8996,高力熱處理工業,5.3182,1630000
3017,奇鋐科技,5.1234,1009000
2059,川湖科技,4.6416,293000
3037,欣興,4.422,2097000
6223,旺矽科技,4.3948,326000
3008,大立光,4.1341,380000
3665,貿聯-KY,3.9875,955000
2454,聯發科技,3.8036,406000
2327,國巨*,3.4994,1566000
6187,萬潤,3.2254,1220000
3443,創意,3.1028,311000
6584,南俊國際,3.0521,2204000
6515,穎崴科技,2.8781,145000
2368,金像電,2.766,945000
8299,群聯電子,2.4089,445000
3661,世芯-KY,2.3776,262000
2455,全新,2.3654,2753000
3711,日月光投資控股,2.3037,1629000
3105,穩懋,2.2124,1949000
8021,尖點,1.8298,1501000
3653,健策,1.7242,214000
2308,台達電,1.5518,344000
7751,竑騰,1.1723,375000
3583,辛耘,1.0557,566000
3189,景碩科技,0.7349,440013
2303,聯電,0.6714,2000000
2337,旺宏,0.5227,1343000
3363,上詮,0.4481,300000
6139,亞翔,0.4248,250000
7734,印能科技,0.4183,56000
6805,富世達,0.4162,109000
5289,宜鼎國際,0.405,98000
3260,威剛科技,0.326,358000
2360,致茂電子,0.2423,50000
3264,欣銓科技,0.0365,72000
7769,鴻勁精密,0.0145,1000
3491,昇達科,0.003,1000
