股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
3105,穩懋,4226000,4276000,50000,3.1385,3.1637,0.0252,增加
5536,聖暉*,3736000,3736000,0,7.5268,7.7427,0.2159,權重增加
6139,亞翔,3775000,3775000,0,5.965,6.1126,0.1476,權重增加
2059,川湖科技,185000,185000,0,3.4604,3.619,0.1586,權重增加
2360,致茂電子,837000,837000,0,3.1163,3.2018,0.0855,權重增加
3491,昇達科,988000,988000,0,2.5076,2.5834,0.0758,權重增加
6531,愛普科技,1440000,1440000,0,2.4318,2.5102,0.0784,權重增加
3017,奇鋐科技,407000,407000,0,2.1946,2.3176,0.123,權重增加
3264,欣銓科技,4780000,4780000,0,1.9071,1.9581,0.051,權重增加
6257,矽格,4821000,4821000,0,1.9282,1.9329,0.0047,權重增加
2377,微星,5678000,5678000,0,1.6934,1.6936,0.0002,權重增加
3583,辛耘,1158000,1158000,0,1.6079,1.653,0.0451,權重增加
8016,矽創,2270000,2270000,0,1.3114,1.3563,0.0449,權重增加
6274,台燿,450000,450000,0,1.3065,1.3335,0.027,權重增加
3036,文曄,2404000,2404000,0,1.0683,1.0872,0.0189,權重增加
1785,光洋科,4384000,4384000,0,0.9655,0.9765,0.011,權重增加
5274,信驊科技,29900,29900,0,0.9461,0.97,0.0239,權重增加
8996,高力熱處理工業,382000,382000,0,0.7809,0.8397,0.0588,權重增加
6831,邁科科技,300000,300000,0,0.3537,0.3811,0.0274,權重增加
6239,力成科技,710000,710000,0,0.3597,0.3706,0.0109,權重增加
2451,創見,521000,521000,0,0.2907,0.2956,0.0049,權重增加
6187,萬潤,91000,91000,0,0.1923,0.2071,0.0148,權重增加
2368,金像電,2000,2000,0,0.0037,0.0038,0.0001,權重增加
8046,南電,1000,1000,0,0.002,0.0021,0.0001,權重增加
8358,金居,1000,1000,0,0.0006,0.0007,0.0001,權重增加
2330,台積電,1794000,1794000,0,8.522,8.2178,-0.3042,權重減少
2454,聯發科技,872000,872000,0,6.8894,6.6207,-0.2687,權重減少
6669,緯穎科技服務,510000,510000,0,6.2203,6.1886,-0.0317,權重減少
2345,智邦科技,817000,817000,0,3.8487,3.8136,-0.0351,權重減少
6223,旺矽科技,307000,307000,0,3.7868,3.7461,-0.0407,權重減少
2383,台光電,327000,327000,0,3.3876,3.3599,-0.0277,權重減少
4958,臻鼎-KY,3178000,3178000,0,3.0632,2.9669,-0.0963,權重減少
3008,大立光,248000,248000,0,2.241,2.2216,-0.0194,權重減少
2303,聯電,9109000,9109000,0,2.195,2.1436,-0.0514,權重減少
6488,環球晶,1134000,1134000,0,1.9531,1.9152,-0.0379,權重減少
2467,志聖,1505000,1505000,0,1.5368,1.5128,-0.024,權重減少
3702,大聯大,5678000,5678000,0,1.4467,1.3802,-0.0665,權重減少
3711,日月光投資控股,1016000,1016000,0,1.19,1.1708,-0.0192,權重減少
7769,鴻勁精密,93000,93000,0,1.1995,1.1663,-0.0332,權重減少
2316,楠梓電,3471000,3471000,0,1.0935,1.0924,-0.0011,權重減少
2351,順德,2316000,2316000,0,0.773,0.7693,-0.0037,權重減少
6278,台表科,2310000,2310000,0,0.7665,0.727,-0.0395,權重減少
2376,技嘉,1073000,1073000,0,0.7248,0.7149,-0.0099,權重減少
3529,力旺電子,93000,93000,0,0.4831,0.4791,-0.004,權重減少
2885,元大金,2128420,2128420,0,0.2917,0.2766,-0.0151,權重減少
3231,緯創資通,91000,91000,0,0.0346,0.0334,-0.0012,權重減少
6177,達麗,194350,194350,0,0.0183,0.0179,-0.0004,權重減少
2886,兆豐金,1000,1000,0,0.0001,0.0,-0.0001,權重減少
2327,國巨*,828000,708000,-120000,0.9452,0.7816,-0.1636,減少
2472,立隆電子工業,2332000,1535000,-797000,1.1077,0.7076,-0.4001,減少
3443,創意,1000,1000,0,0.0086,0.0086,0.0,無變化
4441,振大環球,4000,4000,0,0.0014,0.0014,0.0,無變化
1519,華城電機,660,660,0,0.0008,0.0008,0.0,無變化
3706,神達投資控股,1400,1400,0,0.0002,0.0002,0.0,無變化
2881,富邦金融控股,250,250,0,0.0,0.0,0.0,無變化
