股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.7241,1406000
2383,台光電,7.0685,563000
2345,智邦科技,6.3306,1080000
3017,奇鋐科技,6.2967,1002000
2059,川湖科技,5.984,293000
3665,貿聯-KY,5.56,955000
6223,旺矽科技,4.9106,326000
3037,欣興,4.6454,2097000
3008,大立光,4.3471,420000
8996,高力熱處理工業,4.3253,1630000
2454,聯發科技,4.0199,406000
2327,國巨*,3.2665,1927000
6584,南俊國際,3.1574,2231000
6187,萬潤,3.0344,1220000
3711,日月光投資控股,2.6366,1629000
8021,尖點,2.4433,2501000
2455,全新,2.4205,2753000
2303,聯電,2.3657,7000000
3443,創意,2.2674,211000
8299,群聯電子,2.1443,445000
3661,世芯-KY,1.9329,215000
3231,緯創資通,1.6523,3496000
3026,禾伸堂,1.536,909000
6669,緯穎科技服務,1.1649,77000
6488,環球晶,1.0715,394000
7751,竑騰,0.9372,310000
3189,景碩科技,0.826,440013
6515,穎崴科技,0.698,42000
6139,亞翔,0.5544,250000
7734,印能科技,0.5116,56000
3363,上詮,0.461,300000
2337,旺宏,0.4397,1343000
6805,富世達,0.4058,109000
3260,威剛科技,0.362,358000
5289,宜鼎國際,0.3544,98000
3583,辛耘,0.2775,147000
3264,欣銓科技,0.0398,72000
3491,昇達科,0.0031,1000
