股票代號,股票名稱_今日,投資比例(%)_今日,持有股數_今日,股票名稱_昨日,投資比例(%)_昨日,持有股數_昨日,股數變化,變化
1477,聚陽,2.61,2007000.0,聚陽,2.68,1886000.0,121000.0,加碼
2308,台達電,4.64,347000.0,台達電,4.61,326000.0,21000.0,加碼
2317,鴻海,2.72,1809000.0,鴻海,2.73,1700000.0,109000.0,加碼
2330,台積電,7.3,548000.0,台積電,7.58,515000.0,33000.0,加碼
2345,智邦,2.61,169000.0,智邦,2.43,159000.0,10000.0,加碼
2357,華碩,3.05,745000.0,華碩,2.92,700000.0,45000.0,加碼
2382,廣達,2.44,1191000.0,廣達,2.45,1119000.0,72000.0,加碼
2383,台光電,3.29,114000.0,台光電,3.26,107000.0,7000.0,加碼
6669,緯穎,2.61,82000.0,緯穎,2.57,77000.0,5000.0,加碼
