股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
2330,台積電,484000,484000,0,6.85,6.99,0.14,權重增加
2383,台光電,93000,93000,0,2.89,2.94,0.05,權重增加
2382,廣達電腦,1129000,1129000,0,2.6,2.75,0.15,權重增加
2618,長榮航,10383000,10383000,0,2.36,2.48,0.12,權重增加
1319,東陽,3570000,3570000,0,2.3,2.45,0.15,權重增加
2385,群光,2740000,2740000,0,2.35,2.44,0.09,權重增加
8454,富邦媒體科技,816000,816000,0,2.14,2.35,0.21,權重增加
9910,豐泰,3009000,3009000,0,1.6,1.81,0.21,權重增加
3592,瑞鼎科技,1015000,1015000,0,1.65,1.67,0.02,權重增加
3665,貿聯-KY,116000,116000,0,1.54,1.6,0.06,權重增加
4915,致伸科技,3320000,3320000,0,1.57,1.6,0.03,權重增加
2393,億光電子工業,3477000,3477000,0,1.47,1.53,0.06,權重增加
6223,旺矽科技,39000,39000,0,1.41,1.44,0.03,權重增加
6670,復盛應用科技,624000,624000,0,1.07,1.12,0.05,權重增加
5534,長虹建設,2069000,2069000,0,0.99,1.11,0.12,權重增加
2727,王品餐飲,647000,647000,0,0.98,1.01,0.03,權重增加
9938,台灣百和工業,3414000,3414000,0,0.96,1.01,0.05,權重增加
2347,聯強,1668000,1668000,0,0.93,0.98,0.05,權重增加
2204,中華,2641000,2641000,0,0.9,0.95,0.05,權重增加
8112,至上電子,1591000,1591000,0,0.89,0.94,0.05,權重增加
6768,志強國際企業,1471000,1471000,0,0.87,0.89,0.02,權重增加
3045,台灣大哥,1117000,1117000,0,0.8,0.84,0.04,權重增加
4904,遠傳電信,1226000,1226000,0,0.79,0.84,0.05,權重增加
9907,統一實,7756000,7756000,0,0.79,0.83,0.04,權重增加
4746,台耀化學,2227000,2227000,0,0.72,0.74,0.02,權重增加
9939,宏全國際,647000,647000,0,0.5,0.54,0.04,權重增加
9958,世紀鋼鐵結構,626000,626000,0,0.44,0.45,0.01,權重增加
6782,視陽,243000,243000,0,0.29,0.3,0.01,權重增加
2308,台達電,332000,332000,0,4.93,4.68,-0.25,權重減少
2357,華碩,721000,721000,0,3.77,3.68,-0.09,權重減少
2360,致茂電子,161000,161000,0,2.36,2.28,-0.08,權重減少
2317,鴻海精密工業,1310000,1310000,0,2.23,2.21,-0.02,權重減少
2368,金像電,229000,229000,0,2.1,2.08,-0.02,權重減少
2345,智邦科技,136000,136000,0,2.07,2.06,-0.01,權重減少
2408,南亞科技,906000,906000,0,2.02,1.93,-0.09,權重減少
6669,緯穎科技服務,55000,55000,0,1.79,1.78,-0.01,權重減少
2059,川湖科技,43000,43000,0,1.8,1.75,-0.05,權重減少
2344,華邦電子,1622000,1622000,0,1.56,1.55,-0.01,權重減少
3090,日電貿,920000,920000,0,1.3,1.25,-0.05,權重減少
3711,日月光投資控股,362000,362000,0,1.27,1.25,-0.02,權重減少
6515,穎崴科技,23000,23000,0,1.22,1.2,-0.02,權重減少
6274,台燿,122000,122000,0,1.21,1.17,-0.04,權重減少
8299,群聯電子,80000,80000,0,1.16,1.1,-0.06,權重減少
6805,富世達,89000,89000,0,1.07,1.0,-0.07,權重減少
2454,聯發科技,34000,34000,0,0.93,0.9,-0.03,權重減少
1477,聚陽實業,1763000,1498000,-265000,2.45,2.13,-0.32,減少
7769,鴻勁精密,48000,47000,-1000,2.05,2.06,0.01,減少
3017,奇鋐科技,123000,119000,-4000,1.92,1.8,-0.12,減少
5274,信驊科技,17000,16000,-1000,1.86,1.73,-0.13,減少
6121,新 普,658000,638000,-20000,1.68,1.65,-0.03,減少
9941,裕融企業,2199000,2133000,-66000,1.14,1.18,0.04,減少
3526,凡甲科技,657000,557000,-100000,1.39,1.16,-0.23,減少
2548,華固建設,1571000,1336000,-235000,0.98,0.9,-0.08,減少
2731,雄獅旅行社,924000,784000,-140000,0.89,0.78,-0.11,減少
9802,鈺齊國際,1510000,1285000,-225000,0.75,0.67,-0.08,減少
4105,台灣東洋藥品工業,1419000,1204000,-215000,0.65,0.58,-0.07,減少
1215,台灣卜蜂企業,350000,240000,-110000,0.25,0.18,-0.07,減少
8210,勤誠興業,191000,191000,0,1.77,1.77,0.0,無變化
3653,健策,40000,40000,0,0.97,0.97,0.0,無變化
3227,原相,460000,460000,0,0.62,0.62,0.0,無變化
6146,耕興,294000,294000,0,0.4,0.4,0.0,無變化
