股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.6963,1706000
2383,台光電,6.1224,563000
2345,智邦科技,5.2292,977000
3017,奇鋐科技,5.079,1009000
8996,高力熱處理工業,4.7776,1630000
6223,旺矽科技,4.4625,326000
3037,欣興,4.3693,2097000
3665,貿聯-KY,4.3001,955000
2059,川湖科技,4.1384,293000
2454,聯發科技,3.9322,406000
3443,創意,3.2499,311000
2327,國巨*,3.1598,1566000
6515,穎崴科技,3.0627,145000
6187,萬潤,2.9539,1220000
6584,南俊國際,2.8368,2204000
2368,金像電,2.6995,945000
3008,大立光,2.6838,260000
3661,世芯-KY,2.4011,262000
2455,全新,2.371,2753000
8299,群聯電子,2.2447,445000
3711,日月光投資控股,2.0482,1629000
3105,穩懋,2.0408,1949000
3653,健策,1.7203,214000
8021,尖點,1.6514,1501000
2308,台達電,1.6293,344000
7769,鴻勁精密,1.4225,91000
8046,南電,1.3755,718000
7751,竑騰,1.1509,375000
2360,致茂電子,0.9876,200000
3583,辛耘,0.9821,566000
3189,景碩科技,0.5999,440013
2303,聯電,0.5989,2000000
2337,旺宏,0.4749,1343000
3363,上詮,0.4504,300000
6139,亞翔,0.4311,250000
5289,宜鼎國際,0.4069,98000
6805,富世達,0.3993,109000
7734,印能科技,0.3829,56000
3260,威剛科技,0.317,358000
3264,欣銓科技,0.0336,72000
3491,昇達科,0.0033,1000
