股票代號,股票名稱,權重(%),持有股數
2059,川湖科技,8.6411,260000
3017,奇鋐科技,7.3051,1001000
2330,台積電,7.2367,1306000
3037,欣興,6.6159,2483000
2383,台光電,6.4471,465000
3665,貿聯-KY,6.0226,1161000
3008,大立光,5.4963,420000
2345,智邦科技,5.3814,1074000
8996,高力熱處理工業,4.3623,1630000
6223,旺矽科技,3.3207,268000
6584,南俊國際,3.1563,2231000
3231,緯創資通,3.1091,7245000
2308,台達電,2.6302,632000
2455,全新,2.5738,2753000
1815,富喬工業,2.5134,10877000
8021,尖點,2.4885,2682000
2454,聯發科技,2.4116,266000
1303,南亞,2.4073,5445000
3443,創意,2.0475,164000
3661,世芯-KY,1.8402,215000
3189,景碩科技,1.6896,844013
6669,緯穎科技服務,1.1574,77000
4958,臻鼎-KY,1.0775,1000000
3711,日月光投資控股,0.9927,716000
8046,南電,0.8347,300000
6139,亞翔,0.4515,250000
2357,華碩,0.4274,196000
6213,聯茂,0.4256,373000
2301,光寶科技,0.4249,659000
3653,健策,0.4248,33000
3026,禾伸堂,0.4246,261000
2376,技嘉,0.4174,508000
6187,萬潤,0.4123,134000
5274,信驊科技,0.4105,11000
8150,南茂科技,0.4028,1957000
2404,漢唐,0.4002,155000
6274,台燿,0.3996,113000
3081,聯亞,0.3981,63000
2360,致茂電子,0.3799,76000
5289,宜鼎國際,0.35,98000
5347,世界先進,0.2246,629000
