股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
6446,藥華醫藥,0,42000,42000,0.0,0.1088,0.1088,新增
2454,聯發科技,872000,872000,0,6.7126,6.7281,0.0155,權重增加
2059,川湖科技,185000,185000,0,4.0569,4.2912,0.2343,權重增加
6223,旺矽科技,307000,307000,0,3.6964,3.7235,0.0271,權重增加
3105,穩懋,4276000,4276000,0,3.089,3.2117,0.1227,權重增加
2303,聯電,9109000,9109000,0,2.0856,2.183,0.0974,權重增加
3264,欣銓科技,4780000,4780000,0,1.9577,2.0722,0.1145,權重增加
6257,矽格,4821000,4821000,0,1.8984,1.9491,0.0507,權重增加
2467,志聖,1505000,1505000,0,1.4853,1.6128,0.1275,權重增加
3702,大聯大,5678000,5678000,0,1.3729,1.4382,0.0653,權重增加
6274,台燿,450000,450000,0,1.279,1.2801,0.0011,權重增加
3711,日月光投資控股,1016000,1016000,0,1.1731,1.2471,0.074,權重增加
2316,楠梓電,3471000,3471000,0,1.0927,1.1057,0.013,權重增加
3036,文曄,2404000,2404000,0,1.0035,1.0726,0.0691,權重增加
1785,光洋科,4384000,4384000,0,0.9908,1.0122,0.0214,權重增加
8996,高力熱處理工業,382000,382000,0,0.7879,0.8001,0.0122,權重增加
2327,國巨*,696000,696000,0,0.7418,0.777,0.0352,權重增加
6278,台表科,2310000,2310000,0,0.7112,0.7718,0.0606,權重增加
2472,立隆電子工業,1533000,1533000,0,0.6944,0.7183,0.0239,權重增加
3529,力旺電子,93000,93000,0,0.5002,0.5137,0.0135,權重增加
6239,力成科技,710000,710000,0,0.3678,0.3991,0.0313,權重增加
3231,緯創資通,91000,91000,0,0.0329,0.0342,0.0013,權重增加
8046,南電,1000,1000,0,0.0021,0.0022,0.0001,權重增加
2330,台積電,1794000,1794000,0,8.3923,8.3192,-0.0731,權重減少
5536,聖暉*,3736000,3736000,0,7.8167,7.6068,-0.2099,權重減少
6669,緯穎科技服務,510000,510000,0,6.1406,5.9721,-0.1685,權重減少
6139,亞翔,3775000,3775000,0,5.9759,5.943,-0.0329,權重減少
2345,智邦科技,817000,817000,0,3.5719,3.4463,-0.1256,權重減少
2383,台光電,327000,327000,0,3.3821,3.3704,-0.0117,權重減少
2360,致茂電子,837000,837000,0,3.3537,3.3105,-0.0432,權重減少
4958,臻鼎-KY,3178000,3178000,0,2.967,2.9133,-0.0537,權重減少
6531,愛普科技,1440000,1440000,0,2.703,2.5896,-0.1134,權重減少
3491,昇達科,988000,988000,0,2.4084,2.3774,-0.031,權重減少
3017,奇鋐科技,407000,407000,0,2.2373,2.1926,-0.0447,權重減少
3008,大立光,248000,248000,0,2.1465,2.1261,-0.0204,權重減少
6488,環球晶,1134000,1134000,0,1.9518,1.8869,-0.0649,權重減少
3583,辛耘,1158000,1158000,0,1.5839,1.5703,-0.0136,權重減少
8016,矽創,2270000,2270000,0,1.3912,1.3755,-0.0157,權重減少
7769,鴻勁精密,93000,93000,0,1.1601,1.1379,-0.0222,權重減少
5274,信驊科技,29900,29900,0,0.9646,0.9635,-0.0011,權重減少
2351,順德,2316000,2316000,0,0.7771,0.7603,-0.0168,權重減少
6831,邁科科技,300000,300000,0,0.3772,0.3618,-0.0154,權重減少
2451,創見,521000,521000,0,0.3054,0.2999,-0.0055,權重減少
2885,元大金,2128420,2128420,0,0.2844,0.2828,-0.0016,權重減少
6187,萬潤,91000,91000,0,0.2029,0.1932,-0.0097,權重減少
6177,達麗,194350,194350,0,0.0187,0.0183,-0.0004,權重減少
3443,創意,1000,1000,0,0.0089,0.0088,-0.0001,權重減少
2368,金像電,2000,2000,0,0.0038,0.0036,-0.0002,權重減少
2886,兆豐金,1000,1000,0,0.0001,0.0,-0.0001,權重減少
2376,技嘉,1073000,443000,-630000,0.7285,0.3016,-0.4269,減少
2377,微星,5678000,5678000,0,1.7147,1.7147,0.0,無變化
4441,振大環球,4000,4000,0,0.0015,0.0015,0.0,無變化
1519,華城電機,660,660,0,0.0008,0.0008,0.0,無變化
8358,金居,1000,1000,0,0.0006,0.0006,0.0,無變化
3706,神達投資控股,1400,1400,0,0.0002,0.0002,0.0,無變化
2881,富邦金融控股,250,250,0,0.0,0.0,0.0,無變化
