股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
3026,禾伸堂,215000,0,-215000,0.2469,0.0,-0.2469,刪除
3037,欣興,2097000,2497000,400000,4.5337,5.5936,1.0599,增加
1815,富喬工業,827000,1777000,950000,0.1506,0.345,0.1944,增加
2383,台光電,563000,563000,0,7.0077,7.0157,0.008,權重增加
2059,川湖科技,293000,293000,0,6.3236,6.7447,0.4211,權重增加
3665,貿聯-KY,991000,991000,0,5.1891,5.5259,0.3368,權重增加
3008,大立光,520000,520000,0,5.1467,5.4902,0.3435,權重增加
8996,高力熱處理工業,1630000,1630000,0,3.8296,4.0703,0.2407,權重增加
3231,緯創資通,7662000,7662000,0,3.5619,3.6222,0.0603,權重增加
6187,萬潤,1220000,1220000,0,3.0645,3.2239,0.1594,權重增加
6584,南俊國際,2231000,2231000,0,2.5204,2.5718,0.0514,權重增加
8021,尖點,2501000,2501000,0,2.2191,2.3677,0.1486,權重增加
2455,全新,2753000,2753000,0,2.2087,2.356,0.1473,權重增加
1303,南亞,5445000,5445000,0,2.2455,2.2507,0.0052,權重增加
3661,世芯-KY,215000,215000,0,1.7464,1.767,0.0206,權重增加
8299,群聯電子,366000,366000,0,1.61,1.6149,0.0049,權重增加
6669,緯穎科技服務,77000,77000,0,1.1402,1.1583,0.0181,權重增加
4958,臻鼎-KY,1000000,1000000,0,1.0535,1.0764,0.0229,權重增加
7751,竑騰,310000,310000,0,0.9646,1.0258,0.0612,權重增加
6488,環球晶,394000,394000,0,0.8528,0.9093,0.0565,權重增加
3189,景碩科技,440013,440013,0,0.7676,0.8182,0.0506,權重增加
6515,穎崴科技,42000,42000,0,0.656,0.6694,0.0134,權重增加
6805,富世達,109000,109000,0,0.4004,0.4201,0.0197,權重增加
2337,旺宏,1343000,1343000,0,0.3709,0.3907,0.0198,權重增加
3583,辛耘,147000,147000,0,0.2461,0.2491,0.003,權重增加
2330,台積電,1406000,1406000,0,8.3286,7.9081,-0.4205,權重減少
3017,奇鋐科技,1002000,1002000,0,6.3862,6.316,-0.0702,權重減少
2345,智邦科技,1080000,1080000,0,6.303,6.0745,-0.2285,權重減少
6223,旺矽科技,326000,326000,0,4.7299,4.663,-0.0669,權重減少
2454,聯發科技,406000,406000,0,3.9677,3.8043,-0.1634,權重減少
3711,日月光投資控股,1629000,1629000,0,2.4836,2.3103,-0.1733,權重減少
3443,創意,211000,211000,0,2.207,2.1203,-0.0867,權重減少
2308,台達電,300000,300000,0,1.1847,1.1782,-0.0065,權重減少
7734,印能科技,56000,56000,0,0.5164,0.5009,-0.0155,權重減少
6139,亞翔,250000,250000,0,0.478,0.4763,-0.0017,權重減少
3260,威剛科技,358000,358000,0,0.3503,0.3458,-0.0045,權重減少
5289,宜鼎國際,98000,98000,0,0.3392,0.3361,-0.0031,權重減少
5347,世界先進,629000,629000,0,0.2373,0.2356,-0.0017,權重減少
3264,欣銓科技,72000,72000,0,0.0337,0.0337,0.0,無變化
