股票代號,股票名稱,權重(%),持有股數
2330,台積電,7.9593,1406000
2383,台光電,7.0422,563000
3017,奇鋐科技,5.9741,1009000
2345,智邦科技,5.8729,977000
8996,高力熱處理工業,5.7279,1630000
2059,川湖科技,5.0686,293000
6223,旺矽科技,4.9323,326000
3037,欣興,4.9284,2097000
3665,貿聯-KY,4.3379,955000
3008,大立光,4.1097,420000
2327,國巨*,4.0344,1566000
2454,聯發科技,3.9773,406000
3443,創意,3.5457,311000
6584,南俊國際,3.5191,2231000
6187,萬潤,2.9362,1220000
2303,聯電,2.6734,7000000
3711,日月光投資控股,2.5879,1629000
6515,穎崴科技,2.4108,120000
8299,群聯電子,2.2828,445000
2455,全新,2.2303,2753000
3661,世芯-KY,2.1621,215000
8021,尖點,1.9029,1501000
6182,合晶,1.3728,4500000
7751,竑騰,1.2189,372000
3583,辛耘,1.1575,566000
2368,金像電,0.896,325000
3189,景碩科技,0.883,440013
6139,亞翔,0.5152,250000
2337,旺宏,0.4355,1343000
6805,富世達,0.4187,109000
7734,印能科技,0.3904,56000
3363,上詮,0.364,300000
5289,宜鼎國際,0.3488,98000
3260,威剛科技,0.3223,358000
3264,欣銓科技,0.0377,72000
3491,昇達科,0.0028,1000
