股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.06,484000
2308,台達電,4.06,292000
2383,台光電,3.77,99000
2357,華碩,3.1,590000
7769,鴻勁精密,2.64,58000
2408,南亞科技,2.4,789000
2368,金像電,2.37,280000
2618,長榮航,2.3,8019000
3653,健策,2.18,85000
2059,川湖科技,2.15,43000
6515,穎崴科技,2.08,33000
2454,聯發科技,2.06,68000
2360,致茂電子,2.04,135000
3017,奇鋐科技,1.93,119000
1319,東陽,1.89,3570000
8454,富邦媒體科技,1.8,816000
6223,旺矽科技,1.74,39000
2345,智邦科技,1.68,103000
8210,勤誠興業,1.67,191000
4915,致伸科技,1.67,3320000
5274,信驊科技,1.61,13000
3711,日月光投資控股,1.6,362000
3081,聯亞,1.5,98000
2317,鴻海精密工業,1.49,860000
6274,台燿,1.41,122000
8299,群聯電子,1.3,80000
3665,貿聯-KY,1.3,97000
2382,廣達電腦,1.29,518500
3090,日電貿,1.25,618000
6669,緯穎科技服務,1.25,40000
6121,新 普,1.21,433000
6670,復盛應用科技,1.2,624000
3592,瑞鼎科技,1.17,617000
9941,裕融企業,1.15,2133000
2393,億光電子工業,1.12,2419000
5534,長虹建設,1.09,2069000
2727,王品餐飲,1.07,647000
6805,富世達,1.05,89000
8112,至上電子,1.02,1591000
2347,聯強,1.01,1668000
9938,台灣百和工業,1.0,3414000
2204,中華,0.97,2641000
2451,創見,0.92,457000
3045,台灣大哥,0.89,1117000
4904,遠傳電信,0.88,1226000
9907,統一實,0.87,8575000
6768,志強國際企業,0.86,1471000
2344,華邦電子,0.86,608000
4746,台耀化學,0.79,2276000
3227,原相,0.7,460000
3293,鈊象電子,0.66,130000
9939,宏全國際,0.65,736000
9802,鈺齊國際,0.64,1285000
2884,玉山金融控股,0.61,2561000
2886,兆豐金,0.57,1898000
1477,聚陽實業,0.57,398000
2892,第一金融控股,0.56,2594000
2385,群光,0.53,724000
9910,豐泰,0.53,1113000
9958,世紀鋼鐵結構,0.49,626000
3706,神達投資控股,0.48,848000
3526,凡甲科技,0.42,205000
6782,視陽,0.4,308000
5904,寶雅國際,0.39,87000
9945,潤泰創新國際,0.36,2013000
3702,大聯大,0.28,386000
2548,華固建設,0.24,354000
6138,茂達電子,0.23,97000
4105,台灣東洋藥品工業,0.22,446000
2731,雄獅旅行社,0.21,209000
6146,耕興,0.1,80000
