股票代號,股票名稱_今日,投資比例(%)_今日,持有股數_今日,股票名稱_昨日,投資比例(%)_昨日,持有股數_昨日,股數變化,變化
2317,0,0.0,0.0,鴻海,2.72,1839000.0,-1839000.0,減碼
2345,智邦,2.29,146000.0,智邦,2.42,169000.0,-23000.0,減碼
2360,致茂,2.24,169000.0,0,0.0,0.0,169000.0,加碼
2368,金像電,2.36,281000.0,0,0.0,0.0,281000.0,加碼
2618,長榮航,2.24,10917000.0,0,0.0,0.0,10917000.0,加碼
6669,0,0.0,0.0,緯穎,2.73,83000.0,-83000.0,減碼
7769,0,0.0,0.0,鴻勁,3.2,73000.0,-73000.0,減碼
