股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
6488,環球晶,394000,0,-394000,0.9093,0.0,-0.9093,刪除
1815,富喬工業,1777000,6277000,4500000,0.345,1.2426,0.8976,增加
2330,台積電,1406000,1406000,0,7.9081,7.9787,0.0706,權重增加
3017,奇鋐科技,1002000,1002000,0,6.316,6.4545,0.1385,權重增加
2345,智邦科技,1080000,1080000,0,6.0745,6.0778,0.0033,權重增加
3037,欣興,2497000,2497000,0,5.5936,5.7092,0.1156,權重增加
3008,大立光,520000,520000,0,5.4902,5.6134,0.1232,權重增加
6223,旺矽科技,326000,326000,0,4.663,4.8038,0.1408,權重增加
2454,聯發科技,406000,406000,0,3.8043,3.8319,0.0276,權重增加
2455,全新,2753000,2753000,0,2.356,2.5204,0.1644,權重增加
1303,南亞,5445000,5445000,0,2.2507,2.274,0.0233,權重增加
3443,創意,211000,211000,0,2.1203,2.1856,0.0653,權重增加
3661,世芯-KY,215000,215000,0,1.767,1.8313,0.0643,權重增加
4958,臻鼎-KY,1000000,1000000,0,1.0764,1.1514,0.075,權重增加
7751,竑騰,310000,310000,0,1.0258,1.0277,0.0019,權重增加
3189,景碩科技,440013,440013,0,0.8182,0.8596,0.0414,權重增加
6515,穎崴科技,42000,42000,0,0.6694,0.6823,0.0129,權重增加
5289,宜鼎國際,98000,98000,0,0.3361,0.3387,0.0026,權重增加
3264,欣銓科技,72000,72000,0,0.0337,0.0343,0.0006,權重增加
2059,川湖科技,293000,293000,0,6.7447,6.5471,-0.1976,權重減少
3665,貿聯-KY,991000,991000,0,5.5259,5.5068,-0.0191,權重減少
8996,高力熱處理工業,1630000,1630000,0,4.0703,3.9807,-0.0896,權重減少
3231,緯創資通,7662000,7662000,0,3.6222,3.4892,-0.133,權重減少
6584,南俊國際,2231000,2231000,0,2.5718,2.5636,-0.0082,權重減少
8021,尖點,2501000,2501000,0,2.3677,2.3369,-0.0308,權重減少
3711,日月光投資控股,1629000,1629000,0,2.3103,2.2793,-0.031,權重減少
8299,群聯電子,366000,366000,0,1.6149,1.5933,-0.0216,權重減少
2308,台達電,300000,300000,0,1.1782,1.1679,-0.0103,權重減少
6669,緯穎科技服務,77000,77000,0,1.1583,1.1219,-0.0364,權重減少
6139,亞翔,250000,250000,0,0.4763,0.4719,-0.0044,權重減少
7734,印能科技,56000,56000,0,0.5009,0.4545,-0.0464,權重減少
6805,富世達,109000,109000,0,0.4201,0.4115,-0.0086,權重減少
2337,旺宏,1343000,1343000,0,0.3907,0.3723,-0.0184,權重減少
3260,威剛科技,358000,358000,0,0.3458,0.3345,-0.0113,權重減少
3583,辛耘,147000,147000,0,0.2491,0.2438,-0.0053,權重減少
5347,世界先進,629000,629000,0,0.2356,0.233,-0.0026,權重減少
2383,台光電,563000,466000,-97000,7.0157,5.7672,-1.2485,減少
6187,萬潤,1220000,820000,-400000,3.2239,2.0703,-1.1536,減少
