股票代號,股票名稱,權重(%),持有股數
2059,川湖科技,8.485,260000
2330,台積電,7.2692,1306000
3017,奇鋐科技,7.0026,1001000
3037,欣興,6.6311,2482000
2383,台光電,6.5223,465000
3665,貿聯-KY,6.122,1161000
2345,智邦科技,5.2983,1074000
3008,大立光,4.4332,343000
8996,高力熱處理工業,4.3357,1630000
6223,旺矽科技,3.5486,268000
6584,南俊國際,3.0639,2231000
3231,緯創資通,3.0562,7245000
1815,富喬工業,2.7275,10877000
2455,全新,2.6581,2753000
2308,台達電,2.5846,632000
8021,尖點,2.5676,2682000
1303,南亞,2.3735,5445000
2454,聯發科技,2.3065,266000
3443,創意,2.1638,164000
3661,世芯-KY,1.8895,215000
3189,景碩科技,1.6833,844013
6669,緯穎科技服務,1.1413,77000
4958,臻鼎-KY,1.085,1000000
3711,日月光投資控股,0.99,716000
8046,南電,0.8401,300000
6139,亞翔,0.4487,250000
6213,聯茂,0.4458,373000
3026,禾伸堂,0.4342,261000
3653,健策,0.433,33000
2357,華碩,0.4193,196000
6274,台燿,0.4171,113000
2301,光寶科技,0.4123,659000
3081,聯亞,0.4104,63000
2376,技嘉,0.4095,508000
5274,信驊科技,0.406,11000
8150,南茂科技,0.4031,1957000
6187,萬潤,0.3972,134000
2404,漢唐,0.3905,155000
2360,致茂電子,0.3811,76000
5289,宜鼎國際,0.3422,98000
5347,世界先進,0.2262,629000
