股票代號,股票名稱_今日,投資比例(%)_今日,持有股數_今日,股票名稱_昨日,投資比例(%)_昨日,持有股數_昨日,股數變化,變化
2345,智邦,3.97,831000.0,智邦,3.92,821000.0,10000.0,加碼
2360,致茂,3.73,851000.0,0,0.0,0.0,851000.0,加碼
2383,0,0.0,0.0,台光電,3.96,444000.0,-444000.0,減碼
3491,昇達科,3.5,980000.0,0,0.0,0.0,980000.0,加碼
5536,聖暉*,6.94,3872000.0,聖暉*,6.78,3654000.0,218000.0,加碼
6669,0,0.0,0.0,緯穎,3.71,373000.0,-373000.0,減碼
