股票代號,股票名稱,權重(%),持有股數
5536,聖暉*,9.5507,3735000
2330,台積電,9.0189,1967000
2454,聯發科技,6.5535,862000
6139,亞翔,5.2764,3067000
6223,旺矽科技,3.91,307000
2345,智邦科技,3.7261,799000
4958,臻鼎-KY,3.5765,3147000
3105,穩懋,3.442,4143000
2383,台光電,3.3773,328000
2360,致茂電子,3.2816,823000
2303,聯電,2.8805,8964000
2059,川湖科技,2.5064,183000
6669,緯穎科技服務,2.4656,294000
3491,昇達科,2.3305,967000
6488,環球晶,2.0908,1140000
6257,矽格,2.044,4657000
3264,欣銓科技,1.9451,4628000
3008,大立光,1.8497,200000
3017,奇鋐科技,1.7983,407000
3583,辛耘,1.7708,1113000
2472,立隆電子工業,1.7357,2356000
2327,國巨*,1.6885,849000
2467,志聖,1.591,1450000
2316,楠梓電,1.521,3375000
1785,光洋科,1.474,5491000
2377,微星,1.4591,5663000
6274,台燿,1.3591,439000
6531,愛普科技,1.3462,694000
8016,矽創,1.3394,2198000
3711,日月光投資控股,1.2408,1002000
7769,鴻勁精密,1.1717,92000
3702,大聯大,1.1227,5380000
8996,高力熱處理工業,1.0093,376000
6147,頎邦,0.9757,2300000
3036,文曄,0.9669,2290000
2368,金像電,0.907,389000
6278,台表科,0.8152,2184000
2376,技嘉,0.6636,1060000
6239,力成科技,0.4306,700000
6805,富世達,0.3888,121000
2351,順德,0.3465,900000
2451,創見,0.2832,519000
5274,信驊科技,0.2753,9000
2885,元大金,0.2746,2114420
6187,萬潤,0.1916,91000
3376,新日興,0.1368,359000
6177,達麗,0.0173,194350
3443,創意,0.0086,1000
8046,南電,0.0022,1000
4441,振大環球,0.0014,4000
8358,金居,0.0011,1000
1519,華城電機,0.0009,600
3706,神達投資控股,0.0002,1400
2886,兆豐金,0.0,1000
2881,富邦金融控股,0.0,250
