股票代號,股票名稱,投資比例(%),持有股數
2330,台積電,8.41,1860000.0
5536,聖暉*,7.37,3602000.0
6669,緯穎,5.24,513000.0
2383,台光電,5.05,548000.0
2345,智邦,4.24,849000.0
3264,欣銓,4.06,9012000.0
2360,致茂,3.8,851000.0
3105,穩懋,3.77,4118000.0
6223,旺矽,3.74,318000.0
2454,聯發科,3.73,573000.0
