股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.4905,1794000
6669,緯穎科技服務,6.8255,510000
2454,聯發科技,6.6185,872000
6139,亞翔,5.8813,3820000
2059,川湖科技,5.2097,185000
3105,穩懋,4.2072,4809000
3008,大立光,3.4764,256000
2383,台光電,3.4454,319000
3491,昇達科,3.3021,1180000
2360,致茂電子,3.2905,842000
6223,旺矽科技,3.0687,307000
2345,智邦科技,2.9838,727000
4958,臻鼎-KY,2.9769,3178000
6531,愛普科技,2.9713,1650000
3017,奇鋐科技,2.4793,378000
6488,環球晶,2.0957,1114000
2395,研華,1.9591,1478000
2301,光寶科技,1.9411,3284000
3583,辛耘,1.7283,1158000
2455,全新,1.3341,1569000
5483,中美晶,1.2595,3524000
6214,精誠,1.2522,3494000
2377,微星,1.2457,4375000
6274,台燿,1.2287,433000
2303,聯電,1.2263,5270000
2376,技嘉,1.2168,1796000
3231,緯創資通,1.2069,3424000
3265,台星科股份有限公司,1.2006,3464000
2428,興勤電子工業,1.1675,2350000
2467,志聖,1.1488,1000000
3711,日月光投資控股,1.1358,956000
3090,日電貿,1.121,3388000
2478,大毅,1.0985,4475000
5425,台半,1.0888,5824000
5274,信驊科技,1.079,35900
6239,力成科技,1.0389,1910000
8996,高力熱處理工業,0.9827,382000
6472,保瑞,0.8907,1032000
2486,一詮精密,0.8173,1607000
5536,聖暉*,0.7697,459000
3529,力旺電子,0.4839,93000
2476,鉅祥,0.3231,1301000
6196,帆宣,0.3018,309000
6672,騰輝電子-KY,0.3007,544000
3617,碩天,0.2923,599000
8070,長華*,0.2849,2862000
2885,元大金,0.2747,2213556
6446,藥華醫藥,0.1286,42000
6177,達麗,0.0182,194350
3443,創意,0.0116,1000
8046,南電,0.0025,1000
4441,振大環球,0.0014,4000
1519,華城電機,0.0009,660
8358,金居,0.0009,1000
3706,神達投資控股,0.0002,1400
2886,兆豐金,0.0,1000
2881,富邦金融控股,0.0,250
