股票代號,股票名稱,權重(%),持有股數
2330,台積電,7.7934,1406000
2383,台光電,7.1592,563000
3017,奇鋐,6.2168,1009000
2345,智邦,6.0416,977000
6223,旺矽,5.3184,326000
2059,川湖,5.1918,293000
8996,高力,5.1864,1630000
3037,欣興,4.6164,2097000
3665,貿聯-KY,4.3808,955000
3008,大立光,4.0563,420000
2454,聯發科,3.9668,406000
3443,創意,3.7274,311000
6584,南俊國際,3.7274,2231000
2327,國巨*,3.7151,1566000
6187,萬潤,2.7571,1220000
3711,日月光投控,2.663,1629000
2303,聯電,2.605,7000000
6515,穎崴,2.5122,120000
3661,世芯-KY,2.3665,215000
8299,群聯,2.2414,445000
2455,全新,2.1543,2753000
8021,尖點,1.8361,1501000
6182,合晶,1.5026,4500000
7751,竑騰,1.1794,372000
3583,辛耘,1.1556,566000
3189,景碩,0.8212,440013
6139,亞翔,0.5278,250000
2337,旺宏,0.4394,1343000
6805,富世達,0.4093,109000
7734,印能科技,0.4092,56000
5289,宜鼎,0.3779,98000
3363,上詮,0.3568,300000
3260,威剛,0.3284,358000
3264,欣銓,0.0403,72000
3491,昇達科,0.0028,1000
