股票代號,股票名稱,權重(%),持有股數
2330,台積電,7.57,484000
2308,台達電,4.08,292000
2383,台光電,3.6,99000
2357,華碩,3.02,590000
7769,鴻勁精密,2.63,58000
2368,金像電,2.46,280000
2408,南亞科技,2.35,789000
1319,東陽,2.3,3570000
2618,長榮航,2.22,8019000
2360,致茂電子,2.02,135000
6515,穎崴科技,2.02,33000
2344,華邦電子,1.96,1383000
2059,川湖科技,1.92,43000
3653,健策,1.88,73000
3017,奇鋐科技,1.85,119000
6669,緯穎科技服務,1.83,55000
8454,富邦媒體科技,1.81,816000
8210,勤誠興業,1.69,191000
4915,致伸科技,1.64,3320000
2345,智邦科技,1.63,103000
6223,旺矽科技,1.62,39000
5274,信驊科技,1.6,13000
2382,廣達電腦,1.6,656500
2317,鴻海精密工業,1.5,860000
6274,台燿,1.45,122000
3711,日月光投資控股,1.44,362000
3090,日電貿,1.33,618000
3665,貿聯-KY,1.32,97000
8299,群聯電子,1.31,80000
1477,聚陽實業,1.29,897000
2385,群光,1.21,1640000
3081,聯亞,1.19,75000
6121,新 普,1.17,433000
6670,復盛應用科技,1.16,624000
9941,裕融企業,1.13,2133000
5534,長虹建設,1.12,2069000
2393,億光電子工業,1.11,2419000
3592,瑞鼎科技,1.1,617000
2727,王品餐飲,1.04,647000
2347,聯強,1.01,1668000
8112,至上電子,1.01,1591000
6805,富世達,1.01,89000
9938,台灣百和工業,0.98,3414000
2454,聯發科技,0.97,34000
2204,中華,0.95,2641000
9907,統一實,0.93,8575000
2451,創見,0.92,457000
3045,台灣大哥,0.86,1117000
4904,遠傳電信,0.86,1226000
9910,豐泰,0.85,1803000
6768,志強國際企業,0.82,1471000
4746,台耀化學,0.77,2276000
3526,凡甲科技,0.71,334000
3227,原相,0.67,460000
9939,宏全國際,0.64,736000
9802,鈺齊國際,0.64,1285000
2548,華固建設,0.54,800000
3293,鈊象電子,0.51,99000
9958,世紀鋼鐵結構,0.47,626000
2731,雄獅旅行社,0.46,470000
2884,玉山金融控股,0.45,1953000
2886,兆豐金,0.42,1432000
2892,第一金融控股,0.42,1975000
3706,神達投資控股,0.37,652000
6782,視陽,0.37,290000
4105,台灣東洋藥品工業,0.34,722000
5904,寶雅國際,0.24,58000
9945,潤泰創新國際,0.24,1342000
6138,茂達電子,0.23,97000
6146,耕興,0.22,177000
